,iterations,learning_rate,grow_policy,depth,bagging_temperature,border_count,subsample,min_data_in_leaf,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
70,427.5167024,0.104565273,0.0,1.0,20.0,60.49052413,0.979038326,15.09452383,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,268.24439726135046,234358.4402046051,0.962582929096987,0.8758910136495806,247.16928742187773,196049.2423323733,0.9713245799473748,0.8962100747500037,253.25675188554638,209564.7291037338,0.9593934677693636,0.8631142785633392
71,556.9195596,0.028181937,0.522753366,6.026472441,13.36748351,77.68215264,0.890533773,11.23942876,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,130.93494289469436,83193.24793157568,0.988483333230759,0.9559434272434447,180.68540737484992,116555.96130833752,0.9841006429154836,0.9382944082429836,199.18218027530136,137335.00141973377,0.9765446060359054,0.9102940612752657
72,288.1293009,0.08733888,0.173071505,8.341379266,6.232201374,72.68527459,0.60907327,19.0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,99.5076404364137,50573.286870615244,0.9930755238447443,0.9732179503992205,187.34191838035454,119456.51594761714,0.9837818580909968,0.9367588330700687,204.32251399577592,145564.67425410866,0.9753118140958573,0.9049185159345062
73,568.9844199,0.06879287,1.63001536,8.952125903,16.91712031,23.37254114,0.796525055,1.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,120.64309116737991,76732.00550962418,0.9894602804681528,0.9593651015251674,192.8730962810513,131880.95612629334,0.9819616981026549,0.9301812421440521,212.6269672036695,157151.98740695004,0.9733767595300534,0.8973497913346044
74,399.0685544,0.09068758,0.996317242,4.827474337,10.83435681,73.88130309,0.825645122,10.30825845,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,112.27106449092246,67479.68148959003,0.9907172537101445,0.9642648463541121,181.8180144344589,114283.37675880815,0.9844258939683835,0.939497531385485,204.08505944498393,139019.30058497007,0.9763655382680365,0.9091938928102068
75,546.7336756,0.187774426,1.183743589,9.0,7.86023078,123.1567356,0.462694505,20.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,67.81050339410399,32782.40686633758,0.9955815009622848,0.9826394505665931,186.46598007235679,124029.0703303802,0.9832211201116151,0.9343380888124402,211.679120534589,153019.59702810587,0.9739832723665987,0.9000490300885933
76,670.3952083,0.01,1.589368142,6.217846847,11.07762263,201.0294602,1.0,3.002272667,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,148.73007577526548,101253.83861870185,0.9858587625749264,0.9463790966346894,178.24872265321744,119847.1353092151,0.9834677898936581,0.936552036278308,199.57241692586825,143054.66658336812,0.9754191485510616,0.9065580294742622
77,529.2587003,0.063248134,2.0,8.866036366,12.48191225,68.32760846,0.62922494,5.603361336,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,116.88237485617991,69555.9212690369,0.9904638448891362,0.9631653339396132,188.69676154980095,120215.44508986107,0.9836986650907685,0.9363570503444308,199.37346480816242,132416.53693744366,0.9775614987237629,0.9135067562831437
78,700.0,0.074888075,1.893047534,8.991241154,13.62800306,255.0,0.539197897,3.793420046,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,89.9530508172692,52139.898916430546,0.9928449992540954,0.972388321080811,185.11015473426554,119198.11983977756,0.983795855859411,0.9368956298890643,199.94878279148168,138014.87282321794,0.9762665885014282,0.9098499756319033
79,600.8495551,0.131320361,1.806898001,9.848241603,14.03762203,253.8613152,0.500211877,13.08045722,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,103.93718506585935,64920.67536623907,0.9910915502124317,0.9656200169029361,194.44753695047027,134237.62474570936,0.9816088107760118,0.928933604270331,213.03912196512778,157358.1865959244,0.9729600402153132,0.8972151039525094
80,700.0,0.013230046,0.60778959,8.857205022,9.946731454,124.7743188,0.881699476,10.23601107,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,115.42392559173516,70594.80648019376,0.9902270226401568,0.9626151724417873,176.66853784946142,113534.63575996712,0.9844020961594743,0.9398939204323223,194.38013226916485,132809.33760323867,0.9772089994246773,0.9132501825612769
81,700.0,0.029324605,1.41630017,5.393994174,20.0,28.54043164,0.795347878,20.0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,142.8067187372874,94675.90703656102,0.9869729964053353,0.9498625658890042,185.18589204685023,119460.89087185323,0.9836649780579779,0.9367565169526788,201.03887890035202,138417.99478756398,0.9765253852138035,0.9095866601343362
82,384.5543162,0.055816649,0.33158011,6.677403704,7.053405013,195.3768316,0.779874297,4.693375739,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,119.18760876225149,70689.1464810106,0.9902160305745862,0.962565212893228,179.84066084319636,115790.73508881133,0.9841265108802838,0.9386995246881128,202.25150975203852,140653.64254286533,0.9757849611128738,0.9081263559258393
83,319.8531496,0.105747437,1.168743312,4.046165175,5.610350182,120.9615576,0.878239256,3.682482683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.44715014143475,300513.38413926994,0.9546894297309326,0.8408574000676161,300.9582497938178,283323.5098003135,0.9591638953461401,0.8500064292322678,303.06646618730605,297495.5683204951,0.9438657116899798,0.8056786766173677
84,425.3987423,0.127800565,0.703311274,2.0,4.138993883,57.38241841,0.204396601,11.0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,237.598678241417,184103.89284754876,0.9736917561272812,0.9025042686556226,239.08602763498968,177683.78304821087,0.9750369538514897,0.9059328853235507,278.9114599240549,233887.42349154403,0.9593796837656644,0.8472269220277326
85,700.0,0.014982795,1.018952207,7.174941261,5.003318831,77.95978465,0.906612139,16.3194423,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,129.1945604390688,82113.94600562593,0.9885794515427793,0.9565149921842199,177.88333544515137,113514.7274386977,0.9842947752414767,0.9399044600454921,197.78523236863745,135653.7333701314,0.9765943605018541,0.9113922498439361
86,461.7666675,0.025433862,2.0,6.966318247,1.0,219.5123445,1.0,1.0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,136.18549981981647,88656.65327377414,0.9876815623761235,0.9530501766378777,176.51817213738636,115820.17646749121,0.9842372300066297,0.9386839382035332,199.33895901446724,136124.9505083719,0.9767290238324329,0.9110844552155306
87,198.9612448,0.111771764,1.519790626,8.582117649,1.0,255.0,0.702706804,20.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,140.63709284041641,103368.73915562907,0.985618348074778,0.9452591106779608,207.99079853172753,149898.98936144728,0.9794780178909235,0.9206423615017179,210.34911300459527,152734.84666089233,0.9737195115914264,0.9002350263657917
88,425.028571,0.022793451,0.0,9.030424029,1.423287823,255.0,0.983403572,5.935136946,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,137.70401303557998,80069.58215867783,0.9889284447375001,0.957597624090093,182.71517042288906,113921.62598487969,0.9843338637824925,0.9396890449324821,206.70575258192721,143213.63964123034,0.9753908849941768,0.9064541897594041
89,381.6099753,0.029191789,0.747931877,6.750247618,13.31060198,192.770412,1.0,11.48088687,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,128.79543965464975,78824.4120313262,0.9891284842554114,0.958257027703654,175.8126268217132,110529.70033886873,0.984954725954922,0.9414847555665287,199.7355950805135,133245.076585945,0.9772414131447176,0.9129655619323145
90,366.2693285,0.030452425,1.282108595,10.0,1.021346614,135.6589016,0.809368738,14.36954389,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,105.78489047235338,62671.168119805305,0.9913662699969673,0.9668112864125773,178.57786903674716,117354.99757225807,0.9839751020005086,0.9378713925091928,198.47795094053754,132440.49753918723,0.9772756153140294,0.9134911054421374
91,513.4578699,0.152256193,0.235217276,6.385838122,16.32574523,7.0,0.514309105,4.0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,143.82908530238748,89867.75152509993,0.9876982157841269,0.9524088164367619,218.1102290133288,156061.8957562924,0.9785503748078165,0.9173796730749028,227.99627549552412,167115.39334423386,0.9716280170877813,0.8908417877429489
92,546.9719507,0.020574881,0.557141383,7.084847125,18.53603317,123.6750572,0.83179598,15.7397046,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,127.1187382648752,74897.57332245735,0.9896329060450874,0.9603365601126161,177.46589536119464,107231.76828366038,0.9853162106739601,0.9432307052953695,199.9454456340871,134561.5565561606,0.9768315250434728,0.9121056495260113
93,646.8983347,0.069820609,1.417307757,2.512295724,13.32038863,119.6893436,1.0,11.67543898,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,154.05649629360678,104070.35285131865,0.9855901013497322,0.9448875577502933,193.25605041104322,132972.00611382525,0.9817625976782769,0.9296036321757465,209.57812304515363,150201.54357929478,0.9744692801979983,0.9018897562500869
94,399.456428,0.029052663,1.903089985,6.201010753,11.96582802,206.6712629,0.744772219,1.299324415,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,135.14182389214355,81507.97207471782,0.988720538799773,0.9568358972485056,177.72055862454167,110351.99818580916,0.9848791696863818,0.9415788324064256,201.18218734888328,135057.97667326132,0.976941222119861,0.9117813925474844
95,481.644699,0.033102452,1.163550048,6.398522701,7.115391155,255.0,0.103062655,7.254470462,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,148.6058358143538,98450.60947384498,0.9862598555855288,0.9478636001472253,184.5415601701434,121137.56638741348,0.9833258352314378,0.9358688724794936,203.72076921204822,141368.01491395,0.9757215465156597,0.9076597345730547
96,485.1238175,0.025760536,1.456956652,6.93074571,9.11708192,221.6932351,0.725489411,12.30746529,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,137.30629397465094,92634.5071814371,0.9870877346341445,0.9509436281564188,186.15437689277732,123389.4385104878,0.9830335926282829,0.9346767146494205,200.98771647824503,137533.36046613767,0.9763844744382579,0.9101644950009855
97,392.4910579,0.075198428,0.600600585,5.957871053,13.4531951,255.0,0.743026717,7.689764596,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,109.20615898057896,66842.70781394269,0.9908069316416281,0.9646021679250677,185.20385222864553,119387.43979608669,0.9836789278292853,0.9367954024978238,202.641950756531,137750.0938188291,0.9765109747501384,0.9100229268016543
98,435.996034,0.10641684,1.78620409,4.054634332,2.946986985,194.8809143,0.629765486,6.576182815,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,135.19676925418472,96538.54740974416,0.9865207086548136,0.9488761691181036,182.88618413460765,128594.70845701167,0.9823397147677911,0.9319210060721853,205.4610292295088,142392.82226562998,0.9754094748716459,0.9069903399937843
99,484.0485945,0.058597549,0.520088963,6.76965772,16.90826885,255.0,0.511480031,4.209713397,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,105.53695270825793,72255.8449342774,0.9899674593721467,0.9617355378161028,188.148406065226,134939.5562204133,0.9814299970627148,0.9285619965332981,205.6399329509566,142865.67105461418,0.9753919334278645,0.9066814795863705
100,310.0,0.071306171,1.540460466,4.796589545,16.1737294,142.7694912,0.399490558,13.0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,138.04376674010965,87469.82639577602,0.9878825482328577,0.9536786834698621,181.51575071158126,114541.54790873136,0.9844220467458432,0.9393608536608815,199.97407090023796,135690.245013044,0.976760123153994,0.9113684007802014
101,568.8700607,0.071177394,0.96055411,10.0,20.0,231.0,0.323829392,11.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,110.89171805914164,73137.85118117325,0.9899516005645359,0.9612684545689135,205.04379241955263,146486.97657230118,0.9798060154942463,0.9224487064185583,216.60666101785395,156372.5822666361,0.9731025389514391,0.8978588914841362
102,214.0382421,0.026174824,1.040914739,7.352602462,19.81240014,73.16462582,0.451503727,13.66510565,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,146.37617021280548,97306.78465073125,0.9863535503526579,0.948469334420056,186.4845841855483,120119.23854867926,0.9832586295514542,0.9364079828020064,199.1471770955357,133766.44653174683,0.9767886454216109,0.9126250079589827
103,700.0,0.107752935,1.778249309,10.0,18.21019784,255.0,0.5921182,20.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,175.46775904049701,169189.06953263906,0.976853371005794,0.9104026980938498,314.10012806381934,358494.43577635137,0.9479518480928367,0.8102103826104765,341.93633838686435,426900.5551116459,0.92899044489634,0.7211525492954365
104,553.0973318,0.101368206,1.067191398,5.218518063,8.600483851,102.0931536,0.809626105,18.09299145,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,106.941685140501,61009.3557991284,0.991636358506361,0.9676913308540909,183.71770548928816,114673.41775380065,0.9844614506912394,0.9392910407853017,203.23237924693709,138387.94759061522,0.9763400409474488,0.9096062866824155
105,684.9510424,0.172476948,1.08757455,3.359230819,1.0,255.0,0.732354888,20.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,158.82633735434322,111825.99565366811,0.9845566484251084,0.9407804090346116,205.05102342860502,147584.28432985448,0.9799614790488596,0.9218677835403173,214.74912960750308,150842.79166723194,0.9743939281336407,0.9014708989952781
106,689.7216893,0.083905968,0.39334536,4.90803331,18.50388091,159.3280298,0.852265491,1.0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,117.68793858374349,69973.01231287747,0.990356138453645,0.962944455414301,186.93510731676656,119062.54679907963,0.9838603302833941,0.9369674032639193,200.37848766481108,138936.71857280802,0.9762719585079409,0.9092478346083368
107,152.0,0.086716637,1.275207548,3.0,11.55702904,21.0,0.728053704,3.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,205.553079130435,154108.9972050164,0.9782430141975264,0.9183886383016712,210.05067114002748,146155.05947792358,0.9797601788409002,0.9226244257939805,233.1179131710567,180391.24378854738,0.9686067172157075,0.8821701263735611
108,645.480024,0.031795103,0.541526219,6.190791794,8.11412521,95.60342525,0.640944446,16.02366762,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,121.05222935513625,73828.1071538768,0.9898171881231289,0.9609029163402933,175.90282093687426,109311.61410062842,0.9851028124423431,0.942129619469653,195.61219855411917,132979.52748081984,0.977259156181213,0.9131390161246654
109,700.0,0.01832615,0.831937597,8.038633153,8.498970368,255.0,0.757117732,5.773112849,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,115.95365196461897,68485.43645051052,0.9905541328074674,0.9637322296128172,177.0888446912512,109319.34273257988,0.9850702667241282,0.9421255278744854,200.3487217560089,133456.2412901323,0.9771216388668865,0.9128276311221144
110,700.0,0.032166596,1.919639371,6.190791794,20.0,32.02510828,0.640944446,15.57211421,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,139.8213260712871,92122.42739429358,0.9872634338209216,0.9512148097842595,188.65914193272263,123535.35094917966,0.9832377317720196,0.934599467520461,203.62280761850877,136847.02653339755,0.9765509465242957,0.9106128019080276
111,516.229971,0.049819751,0.0,10.0,8.789906771,241.2842262,0.425934489,2.181244248,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,124.22722779009332,71854.73797443374,0.9901282288351492,0.9619479516645686,195.61881347153707,133238.3949650807,0.9819506117545358,0.9294626039390121,207.13758403406206,143616.70746892356,0.9754883507886176,0.9061909096233923
112,100.0,0.065676422,0.902013314,4.039821337,18.654689,191.7042951,0.01,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,227.68445280191557,183523.18513610572,0.9730569012112542,0.9028117935110115,243.62114771464505,186852.84921839435,0.9724613103763277,0.9010787135802996,247.90486808098626,186273.5702672543,0.9661720562229059,0.878327845722578
113,508.3524565,0.020617282,1.256519247,10.0,20.0,250.9634072,0.658072017,20.0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,109.81061333045938,66920.60665085728,0.9907702854449605,0.9645609151087453,177.20749526129828,113826.73206402705,0.9844196145649624,0.9397392824791045,195.67325409350434,131084.18735349184,0.9774559788676807,0.9143770345727447
114,700.0,0.032168262,0.620782412,6.301955299,10.40866843,89.72805053,0.198051639,20.0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,139.03154984838477,87005.87150381121,0.988028431507961,0.9539243796406669,181.26854342814218,113621.31461920624,0.9844989312686167,0.939848032000344,197.69504622077272,136297.52047257742,0.9767816870571769,0.910971734128592
115,700.0,0.01,1.47939761,9.375551555,9.957872787,143.9092724,0.812623423,5.080529632,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,108.54371243820785,61650.33940850252,0.9914474756108078,0.9673518857461733,177.29416041251892,109927.40287277108,0.9846671039107472,0.9418036163192703,194.01296472132623,131411.32457935877,0.9771634798204618,0.9141633515958282
116,657.1728417,0.178367226,0.535799848,4.277949388,1.0,1.0,0.173271989,1.608937693,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,560.3882449293397,869027.8297009912,0.829882973357104,0.5397897214184668,562.5362107417585,919599.3253853869,0.8165574959928259,0.5131572858624835,528.4264837257628,793803.9284948326,0.8165035436818683,0.4814946966696665
117,700.0,0.053322445,1.480891451,6.066329366,11.96727498,152.0,0.542010205,15.26402687,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,112.70401733922625,68828.69358507993,0.9905046344739573,0.9635504512437866,181.60690742262614,113895.26573183428,0.9844440727865058,0.9397030002462625,200.88868719659297,140079.97199760753,0.9758647692559584,0.9085010721616793
118,268.5582181,0.026546317,0.713175323,8.843109649,1.0,146.8842629,0.379304688,18.0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,134.09895524039828,86052.28192213841,0.988028232084105,0.9544293712094468,185.31703326449022,117913.75582726426,0.9838030581519902,0.9375755817382356,197.77157766683763,132741.98728920319,0.9771359488455659,0.9132941751566204
119,700.0,0.023352388,1.268490949,7.206760857,20.0,255.0,0.365954641,1.0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,121.88566693894637,75875.71928177675,0.9894793278675603,0.9598185642452264,177.9697258951673,112359.50732016955,0.9846418807511342,0.9405160421578375,195.51127780158978,127852.93575557697,0.9779952420419205,0.916487657901468
120,700.0,0.01,0.859231923,9.129490625,20.0,231.5369929,0.699300787,1.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,137.1181206154928,87316.79901474534,0.9879750957740449,0.9537597220410652,189.0890418725028,126744.45381928762,0.9827565514660224,0.9329005446220833,200.30765695793235,133744.12075268893,0.9772586520836195,0.9126395909490977
121,700.0,0.01,0.800143512,10.0,10.59385504,221.1940465,0.135891172,1.0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,131.58229815993684,83254.84089282736,0.9884520281981413,0.9559108095148894,187.64573924004503,123511.93284913276,0.9829974818691424,0.934611865236588,202.42256468058704,134031.62025100764,0.9768680613802745,0.9124517989651683
122,612.670438,0.092618797,0.262333406,3.702819641,4.235725222,139.4744283,0.353772714,5.32124738,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,134.33083350447092,82430.17898478174,0.9885833254837932,0.95634752497263,178.45213383582018,112037.88749123234,0.9845606274267625,0.9406863100844419,205.401820640423,143911.8128737995,0.9750311456624591,0.9059981495324215
123,700.0,0.025639766,2.0,10.0,2.26546856,171.6713974,0.623239939,20.0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,118.33781775914822,77338.16385261959,0.9893201692641851,0.95904409880194,176.7107853755346,116399.57108098584,0.9840821648948684,0.9383772023910943,196.56044020396808,131021.3624484704,0.9776214945098595,0.9144180712132367
124,467.9610268,0.034223251,1.551624033,5.218518063,9.048693105,108.0738355,0.322012437,20.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,158.5427848342287,114001.50653475523,0.9841297960783542,0.9396283257129684,192.03606227400542,133716.8368299269,0.9816649847287463,0.929209313261639,205.0970209129596,141175.55263810474,0.9757993803068457,0.9077854491319458
125,374.7237736,0.09130929,0.0,3.454217618,17.76368247,18.52569243,0.272812519,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,209.4411565723009,163145.67088521764,0.9768628328022998,0.9136030952273524,217.2877650054415,164264.94524292037,0.9770814894796933,0.9130369177400175,235.8193070123049,176763.3671743069,0.9689592810035603,0.8845398214541568
126,477.0,0.02156094,0.783370061,8.71650117,3.786448502,252.7936736,0.572117005,6.154069823,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,110.0960799693301,62649.357789234295,0.991338813017888,0.9668228364895312,178.08708635723963,110554.82598656899,0.9847787415838275,0.9414714538619894,193.4114170277699,131490.60206820653,0.9773913657720343,0.9141115682814268
127,663.7077048,0.036601729,0.56424186,7.307906191,12.22403351,198.9599819,0.749388267,7.112360217,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,98.82226817378385,59195.82845179336,0.9918194146576834,0.9686517188844943,185.0403667091534,118556.27722787112,0.9838248152425676,0.9372354261357597,196.9498597378011,131300.82740935215,0.9774699489437388,0.914235527314031
128,700.0,0.018363549,0.384931796,5.545621786,14.47466326,146.967692,0.647890652,9.759122556,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,177.81955311207594,119263.14628255284,0.983067730110729,0.9368419239299982,209.04813463211198,137028.562965651,0.9807485301318688,0.9274560608441034,231.5286525369453,174319.98120804352,0.9692734838100352,0.8861358183195196
129,209.5329833,0.048853575,1.535552124,6.137005886,19.33912257,255.0,0.705649495,7.439808563,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,145.7247736459363,104652.84397053685,0.9853656230429391,0.9445790884572686,186.90031645665417,132343.3001743306,0.9817824105356859,0.9299364737704808,202.46016232947815,138439.07564128525,0.9760693227495637,0.90957289031781
130,361.6057471,0.029746346,0.119723464,1.0,20.0,12.79960825,0.01,1.666501019,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,368.79713581281277,424007.0826468062,0.9280265944561736,0.7754589542977356,368.4423865440955,427107.08645001653,0.9245976058671663,0.7738863356521585,380.77975368920113,424593.0836259756,0.9174133071577865,0.7226597680929954
131,179.1686612,0.134757382,1.431693249,7.47017073,14.01708701,165.1132057,0.642067568,9.034066306,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.93872694550294,235527.56701163348,0.965460875492677,0.8752718802281056,268.35535082187675,272724.0846468743,0.9612677904581575,0.8556178436467305,252.2909498946593,232904.7083442746,0.9577330017005098,0.847868822372681
132,287.8843024,0.132200641,1.631986879,3.129464143,3.918256816,71.39948045,1.0,13.046262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,494.7681062105776,814245.437712279,0.8579380722226444,0.5688007829942077,528.9424723428999,924300.0793516191,0.8410162685539821,0.5106686717930311,529.7465106240646,846527.0203698906,0.8234614112180052,0.44705646606399874
133,700.0,0.057575626,0.0,9.20278993,17.16732624,255.0,0.957513035,18.34911622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.6524334540336,303812.9432822219,0.9542086163289142,0.839110055528723,302.92023346825783,285673.37122117245,0.9591527692092159,0.8487623951400303,302.11412264769683,296586.97967523604,0.9441521686627425,0.8062721582243507
134,247.0838729,0.148045648,0.645806887,7.508183301,20.0,116.5106729,0.652142109,14.66332347,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,134.7481246647157,91670.56193202671,0.9874377340602263,0.9514541037667581,200.70292070543152,144401.22989828564,0.9804714834322581,0.9235529162018304,210.34484415979657,148000.61095841398,0.975072760018721,0.9033273848573973
135,700.0,0.165345163,1.241926455,5.375110935,17.49166407,148.4924055,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,404.82520769727313,581164.7500542013,0.9071211280618388,0.6922331110889324,578.8765970435999,947682.0253776892,0.8376335292534773,0.498290095873156,587.5478324059451,968609.2422036066,0.8155176846076422,0.36731350033799315
136,221.6644813,0.026174824,1.040914739,7.352602462,9.386997581,73.16462582,0.451503727,13.66510565,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,141.9352795826224,90479.71002313809,0.9873178798122689,0.9520847421306958,179.18633734321477,113953.95102989333,0.9841966104924873,0.939671931813524,197.2460337943566,136808.73793867163,0.9762334937655975,0.9106378116600706
137,553.5460488,0.063191005,1.059850859,5.520941552,19.01633027,108.437818,0.308557522,6.761489044,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,112.3310636862169,66745.19835569881,0.9908155891462278,0.9646538059203182,181.23130614413535,115497.36833691776,0.9842811847243884,0.9388548352258512,198.73006571297566,138409.34606820726,0.9762662816903289,0.9095923093969469
138,113.2583389,0.095974655,0.546707352,6.866117335,13.4453509,74.52557015,0.341077502,19.00328394,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,149.3860811121946,96937.99699019712,0.9866294350918968,0.9486646329665367,187.35994379220975,125933.10638629326,0.9827577335188605,0.9333300779802357,204.9748483584094,139562.77487370183,0.9762722541438691,0.9088389004867682
139,376.3199814,0.2,0.861884571,3.737862133,11.8509266,80.43136872,0.452193034,13.37015891,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,127.38725006605037,75586.5323047539,0.9896104726804104,0.959971708730028,185.24226579296345,119540.78059321162,0.9837073021347209,0.9367142227407279,213.65445040780065,152749.5573123249,0.973810137190126,0.9002254175058334
140,604.7568999,0.116595136,1.895516424,7.715870449,14.70098077,127.0237229,0.657853735,5.232330441,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225.16917556660587,246195.38483217964,0.9642450230330627,0.869622533632681,356.38943252111073,478009.061263673,0.9286703812835712,0.7469384520585568,358.28420204787693,493171.64778279734,0.9120256362102347,0.6778648912554426
141,524.1809457,0.034726871,0.0,10.0,16.76506128,255.0,0.398961179,8.764588972,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,147.11473072994514,93093.23615369185,0.9871302484953444,0.950700699471169,192.94771971886175,128443.95849673939,0.9824894775430025,0.9320008142210053,204.01321355875456,138254.19503333184,0.9763370049603503,0.9096936526021293
142,156.4106998,0.107117657,0.997158009,8.885855549,17.54534421,128.1001716,0.695399454,12.35690628,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,108.9071056348037,60791.952939357914,0.9916627968038484,0.9678064606891088,192.85409042912943,123926.23918768618,0.9831052653254998,0.9343925283832675,199.55510864711138,136551.3937212855,0.9766443347735686,0.9108059064964733
