,iterations,learning_rate,grow_policy,depth,bagging_temperature,border_count,subsample,min_data_in_leaf,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
135,694.23665,0.060006979,1.813716533,3.513993716,13.75464292,178.3990755,0.430485033,12.89213764,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,50.813163522111,12203.754915379446,0.9740392380218407,0.9022735481157333,60.7601346101878,15002.682074479493,0.96831399446633,0.8799018558212894,64.81086537899378,15836.653417991882,0.9584730328224731,0.8453578351730409
136,426.1366478,0.2,1.132350242,3.385180882,3.790410781,119.8231611,0.487286516,18.15717461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80.25709517649524,25137.52109820874,0.9413572524324599,0.7987012388295367,84.3173191254849,26278.94897614119,0.9400268956967845,0.7896340809374192,87.69025597912565,28075.166852072387,0.9188509898278059,0.7258508811621716
137,586.2300625,0.078430399,0.0,7.889492746,20.0,185.1466042,0.327803275,20.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,34.150700947544486,6107.990063435844,0.9871236445782844,0.9510878249208611,56.797850666289015,12936.829214629188,0.9726413780646259,0.8964392384961076,60.590581461310535,14141.23712525773,0.9625520558668781,0.8619132802453844
138,556.2258712,0.023514352,1.397628968,10.0,1.0,254.9646758,0.201372497,17.66773678,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,42.591157395316095,9204.192186168857,0.9804143144084548,0.9262937472071311,55.67132682196164,12492.353713923352,0.9736253170777719,0.8999973144789666,59.04532009422132,13295.853647656988,0.9647381250528655,0.8701683027955779
139,680.176463,0.01,0.38525922,10.0,18.01071945,255.0,0.88405223,12.06056131,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,48.934577264636204,11416.995681604736,0.97516843069733,0.9085738375706692,56.891648868918075,13176.150751735135,0.9714916157419506,0.8945234428853139,61.705650247322325,14516.74001582974,0.960805049767949,0.8582465598617164
140,700.0,0.01,1.594938598,1.0,9.573323197,130.7201501,0.416345724,5.662150734,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,104.92914209024087,40276.580576064065,0.8731591761384007,0.6774691608425234,102.9227329470658,40010.79056223181,0.87273961075594,0.6797091566833178,93.82999371085536,32262.764356461812,0.8816714649098134,0.6849597202324864
141,100.0,0.114583159,1.85718044,6.648707426,8.666561409,255.0,0.691665746,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,108.51755035323792,44763.34748262968,0.8729105609490179,0.6415395790661942,117.25037935182267,51227.315580826915,0.8525861766487492,0.5899196222400848,104.07093193306153,36843.057680276535,0.8798088877134371,0.6402339529606917
142,473.3248753,0.118925633,2.0,3.405501248,19.40715283,197.8339211,0.61748704,7.16718098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75.20659748403419,22758.524808630176,0.9473705774587049,0.8177520037816711,75.68860676841138,22189.852284401328,0.9502450115237124,0.8223677562634226,80.41349513557343,23996.284623539817,0.9313830593482927,0.7656804563410966
143,481.4605919,0.01,0.554315535,10.0,1.0,225.2988714,0.759214449,18.22444953,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,43.70701654206589,9534.140590605188,0.9792865271670894,0.9236515533009095,56.26899456721462,12563.492411354175,0.9728599974047579,0.8994278412675556,60.30714290902431,13838.068016589537,0.96249547110797,0.8648736738358538
144,700.0,0.01,0.0,10.0,1.0,238.5441232,0.841819093,20.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,49.37302806420993,11510.757167163025,0.9750671109321029,0.9078230049482062,57.608336234826,13354.385131041845,0.9712751045557058,0.8930966567895137,62.51956419537225,14713.863754215074,0.9605824228239801,0.8563216808586779
145,700.0,0.01,0.527439608,7.370485709,14.08988537,163.6810762,0.053181879,10.76714884,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,52.42201143638178,12403.28595876857,0.9729518351552703,0.9006757234260052,58.509232461333475,13709.245312863844,0.9703632448019496,0.8902559614346318,63.50703687035948,14925.934755443017,0.959795167725284,0.8542508444350145
146,454.1060963,0.037673963,1.028218481,2.542440471,20.0,208.320427,0.8033172,12.6689482,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,63.13137074863435,15847.403561883957,0.9650260945410623,0.8730955732543195,66.76534343305251,16508.48291990625,0.9642967564842521,0.8678477520190023,72.95164611355166,18849.25490885376,0.9492134610647114,0.8159403058496719
147,236.0,0.098112933,0.935105634,5.241175373,20.0,118.4715735,0.378719838,1.0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,49.67073861976245,11327.865449412859,0.9755896623819064,0.9092875835781997,59.42127893968762,14205.047663646586,0.9694754262046874,0.8862870082892647,62.93000488223363,14945.176614764747,0.9602507952397038,0.8540629510270912
148,700.0,0.01,0.946357919,10.0,10.0427722,255.0,0.249960785,7.133503199,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,47.74044504607434,11219.927751104193,0.9757497656178633,0.9101519378981121,60.147712579020336,14509.93545913285,0.9689733067718614,0.8838463474634963,66.199542019914,16450.255409126945,0.9560786388274,0.8393661185049563
149,611.9015324,0.02977422,1.179764884,9.971614016,9.047425084,200.6375804,0.683745716,15.73385669,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,35.46772437337097,7120.82571520459,0.9850234573939128,0.942977138064596,55.777082103225425,12474.951151336398,0.9737641448046844,0.900136623934454,59.60659914111094,13676.607501787412,0.9641757996365865,0.8664503076665032
150,625.2230299,0.027214511,0.0,8.357211215,1.0,224.0,0.031204469,20.0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,44.22673260791572,9349.30079098661,0.9799990792600376,0.9251317319761595,57.08435500126085,12693.205052546247,0.9730842340976112,0.8983894770999787,60.390258689568604,13734.154943242853,0.9632721128622994,0.8658883669147526
151,685.6818238,0.035127067,0.70298283,10.0,15.31023706,184.1999837,0.093264987,5.510361372,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,39.289813641485225,8121.299096647956,0.9827972983500192,0.9349654470358046,55.95169350335811,12553.607480152607,0.9735075741712323,0.8995069712448989,59.30969383227723,13373.330387029755,0.9645560161685676,0.8694117559176417
152,667.7117715,0.01,0.45596264,6.703220812,6.571339033,255.0,0.252707933,20.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,60.538650468111776,15609.346491034128,0.9654241743207449,0.8750019105284971,63.95379500189088,16319.221953824543,0.9642659602435134,0.8693628071724104,68.95711165186036,17611.02867369979,0.95167154558461,0.8280313695672251
153,700.0,0.013529726,0.819548199,9.567505596,8.488567652,202.1580513,0.205278216,15.74849167,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,43.70595973133497,9629.952958737813,0.9793960870437018,0.9228842974153926,55.88772384682311,12499.227925301737,0.9734708773538007,0.8999422856497787,59.319239393724985,13467.970753386337,0.9640636600512118,0.8684876092089203
154,559.6590885,0.01,0.60135279,8.39931779,6.760928593,158.5649801,0.634737318,20.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,54.399802522555426,14043.91400058722,0.9698648823740216,0.8875377377404099,62.4489074571602,16004.596447701953,0.965906061401164,0.8718814194584686,68.90047069861686,18143.55952336591,0.9523559915427683,0.8228312984880696
155,700.0,0.01,1.019944188,10.0,12.3614774,223.1236026,0.528243401,9.605139554,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,42.21645039906398,9334.896068800506,0.9799850384438673,0.9252470835543736,56.08440459330395,12869.979433142169,0.9723874448247231,0.8969743784567817,60.151941066822936,13975.998426269054,0.9627645528902969,0.8635268073871585
156,100.0,0.142045581,0.022057024,9.669912082,1.0,127.2861941,0.789544041,9.17641579,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,82.69675874226921,26081.956642231053,0.9399210692340846,0.7911382932123339,84.7122143159832,25576.69168180697,0.9415124774925423,0.7952557289445426,93.14988834948947,30802.855304994704,0.9156207643326267,0.6992154780754193
157,700.0,0.018111326,0.636326567,9.602167761,1.0,124.4966357,0.495529584,9.092175381,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,37.55050382620096,7619.3209350708,0.9838461080652776,0.9389852380750773,55.39619853967331,12336.902035875766,0.9738184736302025,0.9012417225088307,60.25140899020597,13770.99639981547,0.9635356044664894,0.8655286165022509
158,700.0,0.035162098,0.881618047,7.110956901,1.0,162.7986036,0.663191828,10.10170197,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,42.22703504377472,9069.18737760585,0.9808224874582854,0.9273748522456755,56.83396893708741,12962.860082932668,0.9727732022312185,0.8962308584905134,60.95393292823554,14046.469924043258,0.9631652810521646,0.862838665474422
159,700.0,0.01,0.727292818,10.0,10.24069009,255.0,0.178069753,13.49988755,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,46.19840451786927,10548.84338444911,0.9772504768518977,0.9155259145571774,56.08075554811393,12936.742913155014,0.9723411732011341,0.8964399293490389,60.514885230922275,13973.153194019518,0.9626756778975047,0.8635545905849649
160,700.0,0.01,1.090385746,10.0,20.0,255.0,0.302548338,14.74924715,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,59.15539150694731,15673.410727799139,0.9660929488337068,0.8744888905116965,67.2571938212716,17800.901496070208,0.9616068293474351,0.8575017970938215,73.70372990231911,19969.06244905738,0.946720882251295,0.8050055800817958
161,700.0,0.01,0.980731291,10.0,12.90286984,255.0,0.593229689,1.0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,38.44348117112141,7980.6792421860755,0.9829634000017512,0.9360915168017356,55.8328012087359,12590.761546205711,0.9730508797122306,0.8992095488000641,60.00614887383226,13783.158125696036,0.9632943571079423,0.865409859365338
162,700.0,0.054112671,0.691659671,10.0,9.683621136,255.0,0.496398639,20.0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,30.393694741342724,5971.481335635516,0.9874908512552122,0.952180973194623,56.907703948745535,13059.429828843055,0.9725935789084029,0.8954578068981334,60.49465069555683,13965.30331581644,0.96338584666632,0.863631243279629
163,430.0431707,0.04138917,0.992524326,8.672147796,8.202054366,60.89539277,0.443518764,20.0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,41.032887185527294,8934.925751359635,0.9810194808385222,0.9284500059543688,55.74155406138445,12827.312215944861,0.9729149666821023,0.8973159342917469,60.216421941472355,13935.741903125594,0.9632425902373251,0.8639199053304549
164,700.0,0.01,0.0,1.578661294,1.0,255.0,0.374990259,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,96.14476483153116,31167.756844223604,0.9248575295921391,0.7504117125673336,94.18395963742064,29066.831236896396,0.9272590709615598,0.7673167723359794,101.19153673669065,33848.51207536389,0.9081991225155075,0.6694751696997436
165,700.0,0.035156786,1.184964023,10.0,7.595261419,160.8068234,0.122859242,18.99437219,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,41.60205521801316,9200.171551463569,0.980450271415706,0.9263259440487421,55.96466048141291,12866.50378103261,0.9727307060113239,0.8970022014397722,59.824328036440264,13617.0570737503,0.9640314695435303,0.8670318072336762
166,700.0,0.028941177,1.268104829,8.702025009,6.168685817,154.5370742,0.598242679,7.242753668,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,34.313031506078936,6801.885019673459,0.985625634681433,0.9455311833360622,54.951228941920334,12480.541580960866,0.973634539790381,0.9000918719214654,59.60751520933963,13734.628721428493,0.9636415825230362,0.8658837405532138
167,700.0,0.01,0.907538134,10.0,10.04686119,255.0,0.442234692,1.053104497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.73263549473357,25069.931973301853,0.9413034245495208,0.7992424857989255,82.3309550886446,25600.871307496636,0.9419904078920449,0.7950621683426549,87.72343687029846,28117.685693634132,0.9176828376628331,0.7254356920731957
168,563.0533558,0.04144036,0.0,10.0,4.276302949,255.0,0.638924924,12.45440791,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.74845608226671,27028.116771555073,0.9378293381088996,0.7835615372880839,83.1412286812713,25169.508626364903,0.9421167296294457,0.7985152747415434,91.4339533261625,30832.59753508865,0.9160410991981793,0.6989250503741169
169,700.0,0.011630081,1.21069135,10.0,9.438310481,255.0,0.568082187,14.89806686,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,41.14055186848624,8993.348574220978,0.9807439988966017,0.9279821618173067,55.020719910249895,12688.500723599442,0.9729063456955959,0.8984271357781612,59.847141822974585,13803.590355758186,0.9632330748227276,0.8652103421942756
170,262.0,0.01,1.282192241,9.399325381,7.115842412,113.0,0.198807791,20.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,64.91130615871572,17328.38885288039,0.957676153552549,0.8612359907909356,71.69262006251958,18160.50419676455,0.9561102189261905,0.8546231373461417,74.64149419215452,19510.536159418705,0.9412283704240895,0.8094830095101143
171,700.0,0.01,0.717642633,9.158367173,1.0,169.1402662,0.932866331,14.94808331,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,43.045097662193214,9392.083694715786,0.9799892899060391,0.9247891307512293,55.03961838678336,12360.92872344502,0.9738337741587054,0.9010493861936636,60.038436437240534,13794.854467996294,0.9636170803549469,0.8652956466181035
172,189.3468306,0.177775274,0.584674401,6.002619269,7.184360808,79.7960292,0.41537301,15.55856815,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,45.54164652557537,10054.05877277409,0.9786562281314338,0.9194881003664809,58.330134906033464,13460.443891824325,0.971696006370441,0.8922476445741887,63.06132658993751,14779.049674126478,0.9611623522373375,0.8556851516940069
173,700.0,0.01,1.403322874,6.0,11.57439161,186.4377699,0.187004611,11.96729418,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.43562282103015,17905.61885243551,0.9612118265302368,0.856613590540453,69.54284475815227,19180.36733595394,0.9589032635111338,0.846459019108825,76.63671035214136,21357.067877153113,0.94301716447888,0.7914519486088459
174,473.3248753,0.050713319,1.377766756,5.90404633,19.01640728,74.0,0.42459524,18.26810539,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,52.949079910991564,13035.892184138356,0.9715239637209213,0.8956098758836739,61.761299937654144,15139.655951911358,0.9674607838388226,0.8788053646473204,67.69661912468064,16951.42379672717,0.954412554205099,0.8344722964103662
175,625.5060165,0.017973833,0.579537764,10.0,1.592259254,236.418115,0.403632453,7.547846723,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,41.44043331860956,8908.361407855058,0.981026100244202,0.928662730567026,55.860402196913626,12880.012815043889,0.9725731008807991,0.8968940601150179,59.55224611276894,13665.15782887951,0.9637922856266157,0.8665621117300453
176,100.0,0.058214616,0.562068347,6.775622759,17.8840378,77.96758812,0.679018449,16.71494335,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,49.72167388440519,11694.293427461334,0.9747067042197536,0.9063532648857885,58.47530859904025,13470.179425857026,0.9712363381094151,0.8921697105378537,63.39854760332435,15112.338254543705,0.9596554044877121,0.8524306467031186
177,700.0,0.08581566,1.47095805,3.960078222,11.21637737,255.0,0.693411283,8.049344088,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,49.13804091881953,11259.574549005043,0.9759406108451875,0.909834450295789,58.71425338401046,14047.827442333744,0.970460969244532,0.8875455737053217,63.28884579682247,14945.706454922363,0.9605686578394341,0.8540577772301516
178,700.0,0.041597322,1.422632858,9.083840293,20.0,255.0,0.441570218,13.23876579,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,35.73826802483566,7298.442993390651,0.9845937658161555,0.9415547966204402,58.04558550324629,13512.24027394488,0.9715786631973747,0.8918330087552753,60.449411627593605,13944.205169908631,0.9632117276746737,0.8638372630030456
179,528.4248662,0.038280793,1.690266118,9.233173252,1.692198298,255.0,0.608822619,13.23660601,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,42.52012128094488,9127.674574791026,0.9807062688028675,0.9269064926054503,56.36065064145705,12904.26926470294,0.9728944185597234,0.8966998845286824,60.071724112554435,13786.566858883905,0.9639307785777447,0.8653765736789258
180,700.0,0.01960308,0.901425924,9.472250758,2.424243989,251.9177181,0.655491115,14.7433809,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,41.79180734270061,9053.649884559476,0.9807600828701445,0.9274992749399305,55.93208845273717,12941.585300134935,0.9725743888472045,0.8964011655008952,59.96252277839931,13787.919811041556,0.963652170006143,0.865363362336539
181,100.0,0.061048715,0.0,5.934649394,1.0,9.269945173,0.63569032,10.52624521,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.96560367690319,18735.48524489632,0.9575858271549875,0.8499681032592403,72.69538845920817,18278.799175420987,0.9598430603601932,0.8536761728412772,76.81476470591005,19973.15307226949,0.9446592945422142,0.8049656358579553
182,700.0,0.01,0.982834439,10.0,17.01761187,241.3987869,0.250897202,12.40038175,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,44.63765622697425,9770.660620284103,0.978982744533904,0.9217575244990894,56.50032168942068,12741.723887727256,0.9728534216873256,0.8980010784100628,60.28755053328021,13712.171987854012,0.9632574593991484,0.8661030266487821
183,700.0,0.014344912,1.372918439,5.964913827,9.949852673,204.694748,0.468776999,12.53586341,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,48.709486867654036,11392.811047219959,0.9754990564796618,0.908767505710101,56.91820687037206,13444.01770444269,0.9713132913672736,0.8923791380372024,61.403895880742574,14442.64799147181,0.9616132901671223,0.8589700555865205
184,700.0,0.01,1.074786944,4.504643737,18.02056605,255.0,0.823039334,20.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,55.720988150692854,14320.081194136128,0.9683988732590826,0.8853262184056223,60.77235130305458,15372.355792121458,0.9665983142786466,0.8769425764591035,65.80881219630562,16514.328548876812,0.9548515553208423,0.8387404554449236
185,447.0588996,0.068329251,0.0,6.92027744,14.26231207,197.5288452,0.01,19.03257348,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,46.19267622789502,10234.155076847652,0.9782565389288131,0.918045907130332,57.27070654827186,13318.401028335105,0.9719276949394217,0.8933847135472028,62.639541484732874,14855.367766152072,0.9608819502867003,0.8549399188057951
186,629.0,0.083600216,0.702543883,3.630271989,8.67109132,107.990969,0.249440839,1.654113538,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,47.973211395685745,10725.026414495638,0.9771117479340443,0.9141150584290386,59.403296146919025,13948.307422235801,0.9704114002298286,0.8883422425717987,63.28035443458333,14841.953070169746,0.9609229299520693,0.8550709109777173
187,700.0,0.01,1.348451884,10.0,10.6667981,62.08050134,0.571956603,14.18094662,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,44.144508097121914,9909.930947186573,0.9787536378438724,0.9206422616152218,57.117533481942246,13200.920058812686,0.9719255216295951,0.8943251618181128,61.09031410402182,14292.645703950926,0.962031223742987,0.8604348018216609
188,700.0,0.01,0.772628246,4.328924174,8.962786479,255.0,0.617644944,6.539844175,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,58.474777323136244,13842.439175477844,0.9693455480783091,0.8891511280402371,62.066358647483014,14444.649986452212,0.9686182821112733,0.8843689649576117,66.38241364428482,16096.620842029866,0.9560306325829012,0.8428192985152865
189,700.0,0.017485636,1.001457677,8.404273421,11.34741499,197.5677241,0.625473703,9.661720474,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,43.02511711173346,9537.677748004093,0.979672673577935,0.923623228097335,56.01094246264302,12958.075559405359,0.9725113445031658,0.896269159135262,59.95526229866139,13790.494442392192,0.9635404011055451,0.865338221509422
190,505.0,0.183423938,1.088954896,9.437143849,17.87526906,13.35313654,0.11891546,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,51.5620477344017,14649.217702745302,0.968798649320468,0.8826905260801877,79.93985400131679,24916.047050461173,0.9469337964481542,0.800544262940822,84.98214373834445,27786.649220493797,0.9283502251482068,0.7286682056284234
191,642.5188572,0.01,1.018960755,9.819947887,2.055710339,218.0773082,0.450273316,19.90847553,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,43.47436403755536,9799.331586569697,0.9789281326326199,0.921527930261364,55.56814923533878,12801.80767650056,0.9725999703468733,0.8975201009760896,59.57910455854266,13833.86282996085,0.9631484450604428,0.8649147367515215
192,290.4868638,0.023737628,0.502242774,8.760531026,13.88467261,150.0513645,0.93551569,8.493934496,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,48.55072772782467,11629.334201354792,0.9750401922529511,0.9068734518879495,59.83308412145332,14567.088379601631,0.9691055420278692,0.883388831957361,66.22860270031028,16529.888011313506,0.9563057340685805,0.8385885200017938
193,700.0,0.185956893,1.955364934,2.744248222,14.9493956,196.948652,0.832806458,3.466849586,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,60.16412200103843,15988.371016225832,0.9650463348434786,0.8719667199432269,65.71067160525958,17051.655646515697,0.9632309041615963,0.8634995937290089,71.98598664096471,19071.35651110733,0.9492255554187436,0.8137715223524586
194,700.0,0.029335659,1.233210612,8.0,9.703224683,196.5481113,1.0,4.005554966,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,39.51467231389598,8089.375628449893,0.982912510179835,0.9352210869843671,55.496907058859335,12489.086081138927,0.9736897985316766,0.9000234722440461,59.87325921485546,13735.882176557454,0.9640242248144499,0.8658715007819983
195,473.3248753,0.04938703,1.044993863,6.862197329,6.790809578,186.7991713,0.239737206,13.12262194,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,50.40451071325387,12184.712196691831,0.9735397019647919,0.9024260403072331,62.11276575434073,15334.603438522116,0.9671689688204925,0.8772447882625096,67.53753942151914,17095.598163810006,0.9541865668223154,0.8330644588041636
196,700.0,0.01,0.971230268,9.96650449,4.652827745,255.0,0.25172769,20.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,46.43150006011203,10724.39316485695,0.9770187340159737,0.9141201294289706,57.305795989487535,13335.966919075483,0.9716524615563207,0.8932440966316211,61.78266632702865,14683.646713926111,0.961149566056605,0.8566167449989108
197,291.0,0.048578367,1.077001325,9.645698449,1.0,96.09073161,0.442829529,15.22792017,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45.93543559768815,10645.220110314334,0.9773889287522042,0.9147541393512396,61.17358126322951,14640.193115247957,0.9693668423032905,0.8828036203906415,67.38222809695175,17017.816853685283,0.9553902917194687,0.833823979762493
198,616.0904161,0.022975362,1.104229672,7.830810621,11.64638383,204.916338,0.636881231,12.16146711,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,43.00956612053596,9469.49230151893,0.9797935400867717,0.9241692503504321,55.94863707587762,13067.89540776656,0.9722423362542619,0.8953900389941637,59.89061642018289,13829.140316772164,0.9633316376541028,0.8649608512710255
199,138.906205,0.067200119,1.121794897,7.441686513,7.025637261,222.7550737,0.859428859,17.18207521,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,47.03548153060225,10443.084421723177,0.9776336328131547,0.9163728217798995,57.25657056974804,13027.276567393561,0.972364192183647,0.8957151973440688,60.73718703818851,13958.62438484331,0.9628929387305358,0.863696461878354
200,678.2313131,0.034119218,0.552310115,9.569491076,7.264561012,174.8304927,0.075550745,7.819534113,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,42.941068983321685,9216.168080280187,0.9805163743008221,0.9261978454418337,56.31115759326682,12535.37956512642,0.9737225104889818,0.8996528877387647,60.507263089068765,13935.404057324866,0.963490846310908,0.8639232043359091
201,463.0958724,0.094486001,2.0,6.945450948,1.0,142.3038449,0.269372255,6.397095741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.75204673008028,32260.191463248964,0.9225393034615705,0.741663605122276,98.58608570669958,34304.29771097144,0.9202735632749692,0.7253902687540223,102.17036524553004,35746.573390419064,0.8929730370538674,0.6509409312475104
202,513.4314713,0.170034979,1.824329806,4.142440779,6.216353332,206.5535645,0.514073198,14.94201287,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,46.36793953812018,9960.492722487836,0.9789453129931689,0.9202373679627824,57.860419445567494,13222.774758176518,0.9724817080453545,0.8941502125109057,63.160340535136854,14564.154190385174,0.9621294502439454,0.8577835686979137
203,249.4636905,0.114200272,1.401237637,5.041747721,1.0,246.7686343,0.352363141,11.60048551,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,56.78812428707409,13135.08383455255,0.9719187875992852,0.8948155590427722,66.03068884844774,16090.237634732113,0.9660628912156414,0.8711958521994597,72.70178485782522,18735.0884488129,0.950707768572587,0.8170551214654063
204,320.359684,0.065480247,1.011551172,9.017696004,13.36722759,225.7150361,0.376599341,18.7999697,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,40.40049741534563,8452.41929680379,0.9821442014591727,0.9323138695063625,55.87117048771938,12731.624564100443,0.9732978826530472,0.8980819246226946,60.26002011531797,13783.003369352307,0.9638693371837534,0.8654113705341047
205,517.8180375,0.018336296,1.73681022,5.762555154,5.935449598,255.0,0.302215853,20.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,55.79540719251584,13078.608793713427,0.9719583572587436,0.8952678055357159,64.35348436990161,15367.08876472525,0.9674947642689481,0.8769847396011657,71.16943230636231,18169.958048620323,0.9519991601463941,0.8225735214826737
