,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
77,150.1046945,20.0,4.947527587,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,130.80705520688224,64397.062692674415,0.9909336111638272,0.9658973059909656,318.1072108701452,341505.67185069824,0.9529289226465081,0.8192043604343949,343.34256301895334,396405.53691264876,0.9302632717556738,0.7410716100278727
78,43.04138364,19.64471103,16.0,7.502936823,0.755797946,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,123.07631097474474,64746.68810437685,0.9910762228211462,0.9657121551791968,174.65468522374312,112153.15480497372,0.9845229563489611,0.9406252867122796,205.21836758294688,143583.00673711143,0.9753222480759685,0.9062129226262806
79,178.909202,20.0,14.70989974,9.391261164,0.789263749,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,129.0264323113887,70467.54560109341,0.9902516181932707,0.9626825658699626,178.4492698675773,116815.2442001247,0.983935785897152,0.9381571419539787,207.49497859970737,147073.2175301845,0.9747496815861396,0.9039331495727753
80,500.0,10.30423873,16.26099662,8.27384298,0.99515611,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195.9620725416453,140485.103055193,0.9800429545466404,0.9256034315542795,220.94584474542282,173030.53099726822,0.975727501077788,0.9083963515261793,225.6134311337633,167395.48537173079,0.971056695092982,0.8906588342496938
81,178.2687728,20.0,6.210222857,1.0,0.608840048,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,97.66576451826448,36898.03195281587,0.9949345001614511,0.9804599427270835,225.47900606775283,172070.8120916253,0.9764827806687735,0.9089044338441349,252.2924071204409,219219.7322816712,0.9618929909272036,0.8568077207702527
82,500.0,4.0,11.08656597,10.16033146,0.424964734,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,297.3102183767696,244536.61760320072,0.9625602450602591,0.8705009654877495,289.07839465238516,234665.21148200592,0.9648519091382435,0.8757664938219957,279.6528348402562,232038.78380349936,0.9564830482180936,0.848434436185562
83,222.9818583,9.92995521,7.265338612,4.630786628,0.651155706,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,116.99601607506546,56476.60940866494,0.9922485015865846,0.9700917332437501,185.98717927963025,121212.8793884373,0.9834253292076814,0.9358290012172861,201.17062827365493,134890.50759492218,0.9771198646370968,0.9118907817834727
84,440.5009501,10.81092702,2.0,8.782807708,0.85951811,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,126.27982539038742,66628.37378745322,0.9908059921666391,0.9647156726008318,175.88044253245897,114894.60026562867,0.9841398941027155,0.9391739451204772,201.3698313629498,140438.96649649055,0.9759793570301969,0.9082665803119222
85,488.4734029,12.67945496,17.36921824,5.402274328,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,119.4656102163824,60421.54486595173,0.9917000121589464,0.9680026173561626,184.60584957276578,121218.21848620831,0.9832541787956941,0.9358261746592644,210.09817656216694,151746.00255059465,0.9740099534899176,0.9008809300920789
86,492.8384786,9.967155953,5.232507792,12.71415903,0.791430759,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,144.2179331147428,81846.41078916269,0.9886347216214072,0.9566566705658446,185.16685129895149,122723.23640911834,0.9829687043799457,0.9350294069907931,206.77287635927794,142402.99620963974,0.9755507215011807,0.9069836944686924
87,471.0653455,17.52133562,2.0,8.461314311,0.336030393,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,125.47339929146794,63746.7252928882,0.9911432075273052,0.9662417045771773,181.138387352667,112781.10027266783,0.9843809546442177,0.9402928477169656,198.12270436935404,132147.61283551203,0.9773040766680683,0.9136824149918493
88,415.3396855,20.0,2.538571834,1.151638069,0.791095379,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,57.59797766276388,14450.366650091957,0.9980478093486507,0.9923475324559717,174.9661293204815,110759.3429264707,0.9848437771593286,0.9413631810747436,198.98400185845622,137052.37058442668,0.9765007354551941,0.9104786730940422
89,500.0,20.0,9.681717922,1.0,0.769625116,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,91.63729445043415,34964.61299080708,0.9952303726736901,0.9814838216509921,180.72733550279455,120298.08834014025,0.9835734564505606,0.9363132983938145,202.72981379121578,141388.19812705662,0.9759195269017649,0.9076465510869842
90,405.3119264,6.72650403,5.274685793,1.550138666,0.817723021,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,150.5397561616113,85670.08284845644,0.9880873504640603,0.9546317720258088,194.32920808768085,133466.43558609366,0.9815340981426962,0.9293418775402394,214.3760725208255,151073.85858398007,0.9740155398620846,0.9013199682459364
91,155.1341997,20.0,17.15135868,9.704303761,0.78492895,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,130.0462545565752,71587.83372955253,0.9900928609312326,0.9620892959031456,175.13099445446937,113886.29885703132,0.9842719077579363,0.939707747376394,205.133789388682,143657.68379330274,0.9752701898592094,0.9061641442714724
92,317.0012388,14.69320818,9.67668567,4.266288466,0.808142054,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,99.04252915348425,43818.98632622151,0.9939986639038222,0.9767948192047091,176.16257963701713,114294.24424116177,0.9842800073064462,0.9394917780595975,201.4208454210372,141146.7355909186,0.9758266503555918,0.9078042721577032
93,424.0,5.0,13.0,11.0,0.908459189,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,185.72437848627158,120962.6023722072,0.9828572150431037,0.9359419445119328,209.98932933138036,146252.9006873618,0.9799787915277678,0.9225726279308868,228.72944691099178,171736.40860228564,0.9702802934437669,0.8878233837869324
94,290.7473181,10.201432,2.0,20.0,0.257720435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,317.74329477241304,349367.8162508071,0.9464276603761356,0.8149856028206521,365.85345942365467,425059.06101072376,0.9341437368428572,0.7749705755335548,369.033753384399,461558.591876414,0.9196093866265934,0.6985142437637111
95,422.9637234,7.333394975,2.0,1.208265188,0.779569872,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174.5190150037837,112993.92531944992,0.984018790649076,0.9401619095821395,205.04575200612794,144570.4328413413,0.979721941662872,0.9234633389068463,224.3098062654677,158456.3067692972,0.9724694812805736,0.8964978221236484
96,500.0,12.56117017,2.0,2.779635661,0.602911447,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,142.20064442096154,78917.23317450483,0.988947286785328,0.9582078724951548,243.7587147904327,202084.21169715008,0.9719803569188291,0.893015117137292,266.6844265368659,246171.19722612645,0.956884464512192,0.8392032758883544
97,490.5709676,14.15531834,3.820254148,7.884807646,0.861851288,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,122.23473262040237,63032.27695613147,0.9913015566659843,0.9666200543340591,182.28380460139644,119652.18058953475,0.9834620935470171,0.9366552467551353,204.68792583932827,144521.26158563438,0.9750348437066778,0.9056000633327306
98,500.0,10.201432,8.125135734,3.1090903,0.001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,153.96873945886918,87803.99338137357,0.9876543630680716,0.9535017189627674,210.36104704910673,155479.92981738652,0.9783045358863753,0.9176877701661156,231.43482377789078,175131.6253935286,0.9697498227369042,0.8856056599271453
99,490.8305527,7.612604519,18.48432511,9.45896047,0.809726894,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196.695581096246,138613.51515652039,0.9803620611309366,0.926594566658128,224.08856816947863,175686.1392968872,0.9754072877370585,0.9069904527650738,225.63683314762568,167296.1237444554,0.971001159605613,0.8907237363355118
100,500.0,12.27374735,12.35348203,8.552551492,0.678891538,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,122.04262542143411,62575.483228737445,0.9913886173648643,0.9668619581734456,181.5274303453317,114898.97436981184,0.9843137675929333,0.9391716294372294,197.4415827580205,132741.9080412074,0.9773517022240431,0.9132942269206702
101,254.0132393,11.0,8.015967104,7.0,0.554825184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,161.3094701389328,96780.42381966309,0.9864270622213164,0.9487480788473589,217.7173923608386,157650.4348219417,0.977774263903149,0.9165386886930252,236.86163311562592,176231.89888812433,0.9692233684770344,0.884886971568997
102,298.8747763,15.29005895,14.30647654,5.106073214,1.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,112.29879087304147,54057.9008134007,0.9926010801997703,0.971372606558034,185.36456180028713,122952.29326304032,0.9831980817162749,0.9349081425907693,202.46198752112934,137281.88380621627,0.9767706161202162,0.9103287572037191
103,500.0,11.0,8.015967104,5.475638475,0.554098406,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,106.99628919293671,49434.274162370035,0.993217730946973,0.9738211363247504,178.12786924205338,112775.62121172741,0.9845521753741764,0.9402957483725288,195.08881159958906,129866.13674272673,0.977916514622311,0.9151726538418555
104,302.2456807,20.0,12.79280201,13.20371537,0.722124888,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,234.28442613582024,173876.54553705422,0.9747900235931373,0.9079203556830453,297.5617506763398,250786.85343177206,0.9631102369520692,0.8672315768135603,307.59729972453255,275721.2831351517,0.9498406901458777,0.8199014360917827
105,1.0,19.87480439,9.53825754,2.441989621,0.436619412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,316.4124957535349,342919.6452285349,0.950403755942079,0.8184003548931172,457.70510966060357,609796.8551198514,0.911960304703372,0.6771690150004672,445.47504276763976,583173.9908894642,0.8966726219340929,0.6190762023389618
106,381.7856948,11.76678632,11.93584794,8.508863546,0.716431233,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,133.2123930900813,73059.47968145336,0.98986931228252,0.9613099576928483,181.34724246046417,118284.47491737251,0.9835622997267293,0.9373793202980315,212.49941754932377,152874.89101340552,0.9735454369076634,0.9001435507042675
107,48.73786495,14.8284948,11.56714022,8.26399554,0.923804651,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,183.6541356168629,132629.8769050492,0.9810728476167958,0.9297633165330177,282.28071660604,282786.71252268855,0.9595194487614896,0.8502906136986614,282.45872522994864,282250.1400099151,0.9505753199648685,0.8156368478317214
108,254.0132393,15.16676092,11.93584794,6.368417793,0.717158011,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,117.2519958770941,58932.545415495784,0.9918950558139932,0.9687911454429303,179.55504082193877,115636.95987433399,0.9840225178833587,0.9387809344289821,209.07117568360022,149711.65510586105,0.9742352419203335,0.9022097468200473
109,500.0,11.29987841,7.856522147,7.881558925,0.502628417,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,120.78995065989996,60849.783446073285,0.9916144320876896,0.9677758354401853,178.54832834066784,111318.30397026055,0.9847273831319235,0.9410672629458978,197.0655318346925,131750.656231042,0.9774734758400624,0.9139417033339969
110,500.0,19.8970328,20.0,1.0,0.494723513,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,156.6953483038701,80307.7451193362,0.9886339696522226,0.9574715003473009,220.62894369218844,145320.0268170279,0.9790584054899819,0.9230664982877306,229.47364281087548,160482.5391379619,0.9716314578941724,0.8951743060874853
111,281.5807995,11.0,5.150572711,6.304227515,0.855231409,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,121.42019998494351,59455.22817818456,0.991837929183939,0.9685143488069589,188.134943199016,121587.52068018234,0.9834899633838979,0.9356306633343991,202.92381464793843,138230.61175344815,0.9766178970320627,0.909709056980025
112,500.0,20.0,11.69920883,1.0,0.180303897,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,224.61174609633193,184811.7682401178,0.9726881809591834,0.9021293997268252,317.591517525293,373341.98139842815,0.943233206662882,0.8023499816625929,347.75540233041903,437707.79274059966,0.9205263071573837,0.7140933627333481
113,378.2633919,7.98219293,15.68078422,8.714615044,0.568773779,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,130.2024648347963,69299.65023255523,0.9904043434848993,0.9633010471596746,179.3553377183403,111554.99144770652,0.9846581447503971,0.9409419588370961,198.4056801864428,132125.8146534004,0.9773528993755122,0.9136966533605726
114,298.8640288,1.0,6.169095935,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,543.6279485482952,548804.2564216848,0.8983430687963991,0.7093702283142582,511.5481519365453,482691.0971315744,0.9093476053137328,0.7444597474894086,519.7705947683653,477885.5656475686,0.8975570373805513,0.687849617167908
115,500.0,13.14669911,5.276992863,6.052299515,0.866928857,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,112.39456335339791,55460.27077590599,0.9923726957453034,0.9706299547705292,178.694786986845,116751.9244928527,0.9839679543340092,0.9381906638773813,201.3979733631177,140515.7393017955,0.975972211575044,0.9082164330333901
116,305.4400966,15.04935911,12.12879252,6.26399554,0.384158008,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,141.1520687560479,75660.02072980673,0.9893972823298418,0.9599327915315101,206.77006143109705,138164.62256927317,0.9810410582411848,0.926854622450684,224.9703774093976,164316.89673258175,0.9715918310656539,0.8926697395612838
117,378.5134961,18.74960785,13.20948012,14.21662064,0.926828625,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,138.2694625655933,77804.23726392814,0.989220663780156,0.9587972807287701,180.4387784567005,118931.46478372609,0.9835228946852282,0.9370367990565951,204.76737016122843,143408.5881433419,0.9754198616061299,0.9063268512207641
118,500.0,12.23841516,2.450590962,5.965766066,0.409194643,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,156.07043596664667,83765.414397904,0.988312301836326,0.9556404255674747,206.28875378302556,131326.37825233483,0.9817075057745324,0.9304748397902285,225.3769002323829,157044.19801522986,0.9729394470697287,0.8974201983573507
119,126.5533926,9.0,6.122470352,2.743194792,0.884805563,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,102.11253577611454,43857.388995840396,0.9940042696863668,0.9767744823378337,180.6197530665663,114026.42595344158,0.9844424847932274,0.9396335630506149,197.24564142728107,131136.6156856752,0.9776659890983982,0.9143427888764133
120,349.6826688,9.987186401,8.422115253,3.622128831,0.405048035,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,105.16343179082601,46861.65115264619,0.9935697807868134,0.975183517955725,177.93550992485356,110902.70462378682,0.984846699512414,0.9412872843272165,195.31293977397502,130461.21263995083,0.9777040699281904,0.91478395583027
121,468.6632456,17.58689886,4.545453378,3.578932814,0.30978526,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,100.39115051931644,43397.98859167812,0.9940456411534697,0.9770177665926691,177.4444099893625,110841.47886235054,0.9847975847716138,0.9413196977001388,194.95593522105224,130466.69063286691,0.9776689748332802,0.9147803776565212
122,121.5569168,17.46755919,19.8370345,8.375943281,0.747017505,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,129.80398330625044,69436.12663652131,0.9903919636086834,0.963228773474365,183.81805051804415,118837.26542970902,0.9835249332508359,0.9370866688943753,205.67801418948534,141994.2395896372,0.9756583716084058,0.9072506904706454
123,223.0254589,18.13487078,13.25808127,3.471687017,0.902731454,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,134.97292401933592,73378.76991619285,0.9898875973650574,0.9611408714531955,197.155566996507,139730.32301388404,0.9808687408054404,0.9260257290044417,217.13662312006062,154586.90086431993,0.9739674353388896,0.8990252818784429
124,371.0,19.0,14.0,9.0,0.482181558,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,205.21693968201728,136288.013756399,0.9800538648760772,0.9278260803227247,284.9901143748255,231751.2527165674,0.9652052472562419,0.8773091652388721,292.04862031575107,252338.45868399378,0.9533209398901227,0.8351748783733757
125,287.5195022,9.18441466,4.34796874,3.738019005,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,128.69660646286178,68392.6549629525,0.9905849660812287,0.9637813638209254,198.94074073151444,142410.5054132215,0.9803926949361925,0.9246068205323958,212.30619103711314,149721.38373370943,0.9744023836234286,0.902203392171308
126,63.0054422,15.32898379,7.912034479,8.788418218,0.782382571,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,175.66612244566073,120294.3481019371,0.9830750556720416,0.9362958313189758,225.77696864288026,178620.95914338122,0.9752514573041093,0.9054367373369193,225.90969267451067,166988.6427322081,0.9713291208483047,0.8909245800574948
127,474.1999053,15.37508166,2.994847616,5.021052933,0.274505142,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172.2160156981178,108279.31583310547,0.9849144141658543,0.9426586210463285,220.2137563203939,163997.6782157016,0.9772939906542952,0.9131784108896304,244.8859409634967,184593.21914494105,0.9684307796200576,0.8794254353629173
128,426.7579234,20.0,3.00255853,9.930979242,0.326833132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.6340886764528,476607.15055111854,0.9225027774250647,0.7476035841055289,506.63125534131973,560074.7181623513,0.9109634957066038,0.7034922836685493,492.65611817568976,572627.535997625,0.8822636383765773,0.6259650480557142
129,157.0,12.0,6.0,7.0,0.907337907,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,111.91102688229768,52971.60699263656,0.9927397096018109,0.9719478741901965,184.67086006980554,118496.30105430479,0.9838162983446384,0.9372671779675811,201.12924840044616,135041.40632805586,0.9770132906549626,0.9117922161420253
130,133.7183056,20.0,5.617953817,4.091091045,0.593430274,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,110.23175836293136,49978.67935704292,0.9931381888525003,0.9735328361602001,186.556579911241,117870.55231564594,0.9839131183649382,0.9375984539982253,204.26370573239674,139171.65197217732,0.9761959793613968,0.909094378308702
131,1.0,18.32948792,7.89984532,9.201669789,0.570704785,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,217.30684831482193,185783.34258808306,0.9737548621950465,0.9016148839816923,286.05002613869135,273513.4846670378,0.9616762406347471,0.855199929411968,267.91657118713437,246955.66126912332,0.9571597369665751,0.8386908713108951
132,229.5192309,14.26540837,9.588763675,7.027939441,0.771758274,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,110.96537695199414,53372.1951192979,0.9926744792971824,0.9717357350997479,179.59815370076913,113212.02786352913,0.9845953490452602,0.9400647114492017,194.90671004523531,129830.11017285717,0.9778993078781475,0.9151961860604143
133,60.46353019,10.76392579,6.256365685,11.55769541,0.704867327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,247.08361603523156,202376.26489152928,0.9703588083800099,0.8928277851860437,291.88933556612125,265764.4946746889,0.9611931521977791,0.8593023022775838,291.75603890853955,262028.86841892934,0.9522838074147926,0.8288451933483403
134,362.6616423,12.94842495,5.919880834,10.7276822,0.665181391,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,131.4299778987615,71485.58120758634,0.9900978374666615,0.9621434456783443,178.54114997640443,115505.749320059,0.9840264819725529,0.9388503982711178,203.91989213682317,142462.63101069236,0.9755012461971263,0.9069447415742825
135,399.2541682,19.00242689,12.82048341,6.41242679,0.835213088,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,106.90213869218478,50292.02862464026,0.9931098821991771,0.9733668960731215,179.65825941367675,113233.48970586857,0.9845357384475806,0.940053349390437,196.05578638015413,130425.0211019018,0.9777832718672897,0.914807595804501
136,21.96009316,18.29595033,4.248476808,8.612039346,0.555561128,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,130.61211306954715,71495.79847371402,0.9901260400977522,0.9621380349299997,183.43022215323236,119000.38080202948,0.9837108229399802,0.9370003144045601,202.11116080368552,140438.5581507529,0.9761052149769126,0.9082668470395396
137,500.0,12.4464003,8.015967104,10.46675274,0.554098406,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,124.16746888538587,64647.786621874984,0.9910796265720848,0.9657645303474697,179.17204625732657,113441.2234650612,0.9844719182022995,0.9399433735951623,196.387965524319,131229.8576133233,0.9775913772350786,0.9142818841211673
138,303.9299002,20.0,5.338590714,7.565276167,0.99799913,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,166.6296717573105,104482.83775449147,0.985421832053588,0.9446691184947114,209.41067876868797,149955.68022676988,0.9791509856053976,0.9206123489364858,233.30689007647035,172937.7099822647,0.9703260179673272,0.8870387049587509
139,468.9085574,19.87670196,10.66737209,4.909444659,0.755458046,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,113.65636635004093,57854.56393537545,0.9920523944489249,0.9693620111164066,187.7747253117462,130170.9953898246,0.9821056115628272,0.9310865080604469,207.96479721180816,148667.62163093415,0.9746091233398708,0.9028916997232415
140,196.0,12.53756375,9.424145949,1.614972034,0.72621457,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,105.2446862206707,45038.81997819042,0.9938499585541811,0.9761488330054076,192.41034965933812,129660.79520940011,0.982320971438352,0.931356611826005,204.78207387672444,138832.66882686122,0.9764790340389238,0.9093157989294329
141,41.69080706,10.16816844,19.30338353,13.11431892,0.684527396,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,149.79586510516836,88342.11705379565,0.9877155029348822,0.9532167452982508,191.75769110700443,125613.66553694989,0.9825160454295478,0.9334991923388566,212.77489873691042,148901.74331423655,0.9745711922845255,0.9027387736289513
142,105.8587302,20.0,12.79280201,8.034590316,0.620442941,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,120.05503547742406,60569.79496807069,0.9916593715232233,0.9679241086842143,178.95023981691867,112033.51577299682,0.9846788492631218,0.9406886245045513,197.27689804016129,132751.30226589603,0.9773222820803734,0.9132880907009479
143,99.55516287,9.366652656,12.29707794,6.843434814,0.863206476,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,114.14749731090511,55075.638575675825,0.9924484841323182,0.9708336440955078,178.88068341828767,111968.02719117946,0.9847615641183718,0.9407232946462498,197.06476386608742,130095.2492578198,0.9778637150470538,0.9150229996893996
144,362.4601024,20.0,12.43663066,4.072539519,0.43275564,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,122.72110475384609,59976.55828927101,0.9917283373195428,0.9682382684934682,186.8665158321711,118448.7936693478,0.9837137961101875,0.9372923287300877,205.47862883287385,138742.83838933034,0.976277845631123,0.9093744753312348
145,500.0,20.0,13.84623031,6.856727349,0.731570422,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,135.33346435856333,74211.6417113812,0.9897362885067487,0.9606998082929763,192.042294869224,127869.50340178063,0.9823905783062931,0.9323049350156379,211.21004215297285,148822.45327186264,0.9746526725602777,0.9027905651431986
146,209.0,19.8970328,15.11307846,3.0,0.555998913,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,135.55350333136755,71772.42555469801,0.9900293695116144,0.9619915417779373,195.5614796007548,131791.3081793243,0.9817341624872291,0.9302287024331307,218.98568627425553,158541.51029010018,0.972862873593156,0.8964421679805875
147,157.883443,20.0,20.0,8.093898148,0.84189929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.5971457611192,245855.12483697533,0.9638618900299581,0.8698027248093398,314.9397746472368,289480.2865727741,0.9587081593906283,0.8467469858730772,315.6176044596984,298282.1041833436,0.9454104341468248,0.8051649187465548
148,205.1047403,17.02892491,13.73187593,2.355372111,0.945673096,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,130.32827554773098,67691.29533736465,0.9906537099986994,0.9641527822009198,204.97924790288948,149355.7354878676,0.9792267658378433,0.9209299641379729,218.43771632045053,156902.2658970391,0.9731364223358663,0.8975129070897632
149,230.8735858,9.070059276,20.0,1.0,0.668643512,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,123.04833990106053,60170.470228648956,0.9917020449748445,0.9681355787238297,178.18377518196561,116572.5117543249,0.9839307964233001,0.9382856463139323,202.25743045446853,139777.12381226898,0.9760291261982263,0.9086988897644466
150,426.2945982,18.96100584,8.779243495,6.172402197,0.717658901,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,116.98340898416654,57946.41395941418,0.9920087482689246,0.9693133701825885,180.89692075203658,116418.48070343482,0.9839079418153778,0.9383671914964989,208.51355253793707,148297.11574214487,0.9743307915912618,0.9031337107052438
151,500.0,20.0,9.146006629,2.34290775,0.582051544,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,113.93893615667373,53116.92654897829,0.9927103064744623,0.9718709174447141,196.5841629441499,138775.16289231495,0.9809720571051698,0.9265313978682437,210.8097077399224,147176.14802466056,0.9748796338545633,0.9038659163362739
152,500.0,8.178526462,7.347269661,4.304984089,0.11103259,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,169.50441687925044,105881.70643830542,0.9850206585307796,0.9439283208761835,199.82893860760615,141853.31236213015,0.9800903389323214,0.9249018026727733,220.4074014306382,157601.18816107494,0.9726838681017169,0.8970563776024307
153,132.8396144,12.33011578,2.701015226,6.199685645,0.445170414,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,116.35150829505616,56572.75186045629,0.9921906663063418,0.9700408191728651,177.35717016633043,111719.10392243855,0.9847258355181884,0.9408550764738571,197.53119447262617,132657.01696425723,0.9772531023161826,0.913349676978328
154,293.6883729,12.28959916,15.04743595,7.623547522,0.732281735,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,130.61122204586292,69240.45635981813,0.9904580586523815,0.963332394405104,187.79117570719046,120519.8069890547,0.983571740228459,0.9361959188940339,204.39976156112266,139784.80160973116,0.9761606208639384,0.9086938746989384
155,453.3467049,12.68981776,4.125036533,4.862742642,0.502290787,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.4320919912773,151720.41796195434,0.9783097013005825,0.9196535560422708,254.5376618778316,220092.42376208832,0.9690702622211687,0.8834814358954268,250.4986094218933,207131.48016279534,0.9637186496995843,0.8647036540185499
156,73.54544247,17.36547924,6.416698878,12.28531497,0.001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,300.37205829022014,315747.18400277605,0.9521044230235717,0.832790050508222,343.0166191166209,381111.9434044445,0.9415910162348615,0.7982365060571501,361.30881949585955,443125.94430465694,0.9235396336335395,0.7105542767961719
