,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,tree_method,max_bin,importance_type,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
117,416.6079439646732,2.0,0.1466366383778958,0.3781070361046366,0.1,0.876837766221351,0.1,1.7777437609769289,15.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.2990831429769,568638.725074695,0.9050943587004737,0.6988665067620277,518.9947045227194,544845.4909318787,0.9123403115241429,0.7115547496952541,503.2825043949656,564438.6248883654,0.8800780570154889,0.631313968218786
118,454.6636089772936,2.3871204168646187,0.971578876489161,0.2229482982651517,0.1,0.1878043866989073,1.0,0.0396559162705914,13.717407569807529,0.6425372275640995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.4249107679027,311123.3984984268,0.9528006596424589,0.8352386643987461,316.5530265300485,289667.40750693035,0.9575043316323224,0.8466479226604999,307.53986343789853,290170.68269809603,0.9452225893042622,0.8104632234118181
119,500.0,2.7383120175174565,0.6422266596323569,0.931456157063144,0.5963844556484825,0.3967544404897983,1.0,1.848642719444114,14.32682866731968,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.93157116478847,306870.9855351411,0.954043259644351,0.8374906108699549,317.34068783453006,287882.920314842,0.9587324849655481,0.8475926434361223,310.0929349260941,286724.96125803003,0.9468246505433736,0.8127139364359536
120,240.48972121693816,3.2431800979978727,0.5239710353737981,0.5873124843035257,0.770743989527012,0.8165864887979485,0.2874717017248061,1.4966744572748505,15.0,2.0035563015364994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.91302031124474,303203.6055579761,0.954389309738392,0.8394327419539918,318.5527642612557,288428.57014194096,0.9584556193187794,0.8473037723642757,310.5403049583934,286336.17941176787,0.946838104511673,0.812967885102481
121,500.0,9.311409254797988,0.7178049372464994,0.9790602875710211,0.1,1.0,0.3788430682616523,1.4867763156524036,13.55813278342244,1.7138082898489493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.35833615906523,305311.3367451323,0.9542778226891943,0.8383165526633107,316.5083699015713,285995.40993030457,0.9589155515875418,0.848591905455139,310.97036587547893,287775.86821599345,0.9467727588672936,0.812027493837913
122,240.14630046227592,2.1675008360326555,0.975891756095392,0.5391970123566647,0.1,0.991107434847674,1.0,0.0,12.46248125523899,3.808044982563728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.38133403239857,320382.87281949027,0.9511812525856518,0.8303351329913786,319.8710250560901,290712.64983327035,0.9568392874208907,0.8460945636083133,318.67967509308687,292762.49827577494,0.9445841778727317,0.8087702737122255
123,153.974492086621,9.51958963182439,0.1,0.4079065697895136,0.1,0.7386163245851094,0.684811636255241,2.0,10.232252398831823,0.9080426987495104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.3485813094957,323709.9065777729,0.9511694003851796,0.8285732387453955,323.4915655074019,303652.12478948955,0.955663529648639,0.8392443094451099,321.684496775831,301981.23750640353,0.9436157953354496,0.8027486794500709
124,333.855057599614,2.662780411042524,0.9946342215855488,0.4398991586794794,0.1157817923513045,0.8066842975743134,0.6486312476442857,1.7199843557649028,15.0,3.392657652529357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.3390932014707,305945.12715565175,0.9544615180342516,0.8379809168511781,313.98956934131667,300488.04402690893,0.9566519129764199,0.8409193973053142,310.76244744704246,290411.46522505203,0.9464194860210642,0.810305946516738
125,491.8245271340605,2.7005273387294464,0.1275675817779612,0.5026674017611856,0.7472536734509609,1.0,0.1876704319933531,1.848642719444114,13.746825720559755,2.953021422767559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.15125176596024,306914.7682783705,0.9541357617672727,0.8374674248823835,317.6286031158832,288623.51773949974,0.9587428347756501,0.8472005656579524,310.234913835844,287056.0323882972,0.9468717704049834,0.8124976838694683
126,182.58401683764123,6.128702482240598,0.9701594724841924,1.0,0.6807838433603577,0.5346182967254022,0.3348533757221461,1.4989319442337323,13.527753398186023,2.935106963071529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9962295436628,306841.6853308071,0.9540495830085474,0.8375061273525556,317.8995049068773,288120.0840327761,0.9587364331905378,0.8474670872020683,309.92504280178855,286483.034464437,0.9468776711294026,0.812871960755301
127,500.0,6.7774952574310845,0.2011404636619364,1.0,0.1,0.596608758145045,0.4875201952575394,2.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.19829429060957,468304.78925822244,0.9247737939055166,0.752000258035756,366.4611713825723,424112.8800743951,0.9313017457063916,0.7754714907499881,375.33084713949876,462121.5909616952,0.9167402035669647,0.6981464980257402
128,495.2721014358923,3.2810792451518256,1.0,0.9252359475636828,0.1,0.926004195400581,0.3425463687256345,0.0,13.832303799651507,3.4446568731379137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.54794517224116,306889.9073754713,0.9540675811639915,0.8374805904481548,316.9486586171775,287370.8476608629,0.9587944548872882,0.84786373850309,309.35465879976874,286236.4440000692,0.9469412288054895,0.813033031340789
129,79.52561843735396,2.530357005825567,0.9624976038747528,1.0,0.1140259692598624,0.3825325296681167,0.5850093064852078,1.7713454915833042,14.113006662563896,2.680066575107774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9962271988579,306841.6853308071,0.9540495831428344,0.8375061273525556,317.8995042789133,288120.08395002456,0.9587364330861458,0.8474670872458776,309.9250416425913,286483.0346561657,0.9468776717577658,0.8128719606300656
130,500.0,2.0,1.0,0.960985457704738,0.1006421366078278,0.1,0.1,1.4125125039375444,14.263883659435372,2.913172396979846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.50174518460267,309226.5106702405,0.9535221203404609,0.8362431975632915,316.4494156634818,286167.3106393247,0.9588092264323469,0.8485008999428127,310.7836431553407,285979.64238982945,0.946828848506204,0.8132007717512775
131,163.30716280136022,3.2944158481069685,0.9794257566795428,0.8897797462506233,0.1,0.4513916525312493,0.9922250230499076,1.7072709621445237,13.717407569807529,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0522716315462,306908.15073014813,0.9540646900658082,0.837470929331386,318.4659222624688,287639.51228784246,0.958748190004989,0.8477215054537817,309.7915273314826,286268.46541707753,0.9469352300229656,0.8130121152506276
132,197.49309207269025,2.401993025345486,0.6652785612320559,0.7830282138931868,0.1046779907350866,0.4429225417082997,0.3159842259330331,2.0,14.485704932005492,2.9260117663863885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.3420069684274,307100.93772023224,0.954009329432421,0.8373688353001234,316.7767527022837,287791.69716292643,0.9588091675069902,0.847640937650401,309.9482733183116,286954.3635939461,0.9467875086800145,0.8125640929752461
133,446.8815482827079,2.0,0.4398057339880781,0.2783997530184385,0.8220687587879123,0.8178566870229957,0.1,0.8125448221391759,13.717600568638872,3.258161041321057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.2197830892253,465502.49915557203,0.9253350364390996,0.7534842642605633,358.6457616420691,415837.1783115746,0.9334533926004569,0.77985270873959,383.63779146709516,465136.23846989736,0.9162766572702852,0.6961773584629791
134,500.0,2.758164455627186,0.9684364194786184,1.0,0.7490649783596884,0.9303238032621168,1.0,1.8864379262246036,13.7016028762533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9962299135331,306841.6853308072,0.9540495829908694,0.8375061273525555,317.8995018809618,288120.0840529914,0.958736432777886,0.8474670871913662,309.92504517112104,286483.03660499566,0.9468776710960509,0.8128719593571081
135,491.8245271340605,4.512490505198354,0.9713028569105728,0.99759793570733,0.1,1.0,0.1560172105877527,1.848642719444114,13.746825720559755,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9189196172807,306844.19824162405,0.9540823377815839,0.8375047965926563,317.8893030574413,288122.4837530937,0.9587351817358422,0.8474658167723058,309.918407551855,286539.2644209385,0.9468963854734493,0.8128352318735135
136,166.94790632178663,2.66096694430227,0.9867872803817662,0.8335500923896351,0.1,1.0,0.6237298740619021,1.4965760337600456,15.0,3.358468260698618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.25669849948804,302936.91399515164,0.9544895995747352,0.8395739735627252,320.2876292567538,289112.52227391937,0.958183393266965,0.846941683024842,310.4129715173568,286597.1534783066,0.9468600198627428,0.8127974192825541
137,59.33453690382663,2.290309232892217,1.0,0.3961397293450666,0.1099020994326545,0.7585601704387828,0.1,0.9112655982932524,14.804211851663316,3.3291727103222555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.89076401227913,306715.46233662043,0.9541910833405075,0.8375729711489597,318.6563107653204,287259.11824745126,0.9582028572743834,0.8479228888845363,311.95781493559616,288082.9571771794,0.9466166344845619,0.8118269062000173
138,75.76655672995702,2.2314402870428367,0.9944940115574252,0.2265672833426066,0.1068858312139163,0.7358847642347035,0.2135350166085484,1.5741312607454054,14.073135275123684,2.553412047253018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.87498565935675,309493.6193941798,0.9542394896955408,0.8361017450389252,317.62145685813465,288004.652232739,0.95790484574734,0.8475281976544975,310.0500075138635,288908.1060045656,0.9471175771803337,0.8112879267018334
139,205.71143885944983,7.070796399647758,0.9713028569105728,0.2753349371684216,0.1121256984106898,0.2535224662749062,0.4889571924717993,1.886403810988827,12.32547775325546,2.9479752788003406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.53550958424603,322391.73296384444,0.9508452972491367,0.829271302749046,320.0596804081946,297754.85149315547,0.9571197878876957,0.8423663697363077,316.5088145334355,294901.2390928567,0.9439548105647163,0.807373268209609
140,178.13500323673068,10.0,1.0,0.3224064922126669,0.1290137764849792,1.0,0.1432710340081665,1.639345212260504,15.0,0.9821157489160484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.6946586482152,307836.5565370512,0.9548167824108215,0.8369792743113407,324.80950948451385,299606.52352386975,0.9576938736592501,0.8413860808080316,313.9575294565484,291366.071146895,0.9471657692556268,0.8096824068549923
141,269.5625950820583,8.821679932145223,0.4865410234945457,0.1106040801077649,0.1352914673679933,0.8559327481851663,0.1,1.0,12.024958644569375,3.3280693139319526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0561513744522,1461169.5069353448,0.5980777885417966,0.22620979114912043,1048.9572695415131,1714259.823382026,0.6281719438083044,0.09245811505739165,930.8047936867496,1404265.8565373798,0.5569523096862177,0.08274667362636434
142,412.8456925652104,6.53243557425143,0.9816263372825896,0.7115005999926467,0.1,0.510739043924,0.8269660680683433,1.4956617586322554,13.805692939189816,3.8269375129006695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.62597287151965,473392.9057124728,0.9238868318329869,0.7493057488257673,357.1593956227702,410531.2633879964,0.9340545897302787,0.7826616995153226,378.7555965484572,468058.30973613483,0.9155480996828651,0.6942686888358003
143,239.25982259283995,10.0,0.6271825858111875,0.56804521054862,0.7837968520152885,0.1,0.8889411037222376,1.1687014903378288,13.717407569807529,1.7623016310544015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.62505182219394,311206.7106860129,0.9534203488674812,0.8351945448392246,313.407484323075,283628.1943326852,0.9592736544270674,0.8498451269774696,313.56922877147724,289468.36009458406,0.9463498850959978,0.8109219739691002
144,498.0365545273111,4.146949402789755,0.6486300022956131,0.6109464540374681,0.1159763916946929,0.3190357736232168,1.0,0.6198248596477826,13.717407569807529,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.07821140424045,307225.632188416,0.9540624632664413,0.8373028009638466,318.5223941501065,285995.1208873539,0.9588862588797782,0.8485920584766242,311.61144506193466,288381.5194054698,0.9464964007033733,0.8116318881443165
145,83.38128048460601,5.224395483279112,1.0,1.0,0.6838006866820339,0.5069684567741399,0.8102761501223582,0.0,6.379673984730562,1.3228956653868675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.2193188035744,675145.698863275,0.8810397338747097,0.6424637053753524,527.3963159629651,684259.5581789413,0.8820254981061498,0.6377479068519691,512.1897459550879,645409.3109489952,0.8709778289307091,0.5784246732308673
146,500.0,4.628664611860095,0.6579093608349553,1.0,0.4832726751074496,0.6770309181129055,0.2671457923308059,1.4154596116509754,14.325886524463057,3.485472240521284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.99622900959974,306841.6853308079,0.954049582878493,0.8375061273525551,317.899495695585,288120.0836080652,0.9587364326967678,0.8474670874269135,309.9250429725182,286483.03637201805,0.9468776705661078,0.8128719595092868
147,332.6255955796609,3.6507764877938462,0.5488985610385896,0.7143825092574494,0.1083582188812182,0.7876276295227155,0.5180491310385194,1.4167893528811062,10.688698579304967,3.663411085938264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.39139158477803,317003.63466243754,0.9521879178730597,0.8321246730734099,319.7314654407284,297562.42875362554,0.9564705821824868,0.8424682397640345,315.8236204766988,295195.99458599114,0.9447637555398027,0.8071807366777157
148,228.3392448581644,5.001076201146031,0.1057574555472151,0.4845079866751915,0.1155491429563139,0.4938906308891768,0.4180922532615428,1.7786843172628262,15.0,3.068992385317522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.08872769597457,544041.1176129365,0.9096946293234096,0.7118926394076415,481.0016207529784,588795.8053753363,0.903023574842346,0.6882871267423086,463.39882281155536,553455.1559716478,0.8961135772456326,0.6384882674101249
149,115.94650700574684,6.825629748413468,0.1318298805606281,0.1850505914001637,0.6103969325334218,1.0,0.1,0.5105217749318527,15.0,2.78049676498228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.53499009443055,314334.4672533038,0.9527714244537431,0.8335381816343047,319.3484749475449,293947.4752244716,0.9569909556651477,0.844382023016188,315.97574956896335,292214.94712143054,0.9456507673591753,0.8091279290061602
150,476.8397020723576,2.778613352234345,1.0,0.1771740231571746,0.1055773543638929,0.5236190534597099,0.5424524274460495,2.0,13.705861503583936,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.3785314532704,312989.023274602,0.9516058245610503,0.8342506871802632,310.53948215572524,289685.81522757607,0.9575646839137878,0.8466381774764475,308.5403154638263,288125.48736365436,0.9448430851956438,0.8117991258799064
151,289.0980753812466,2.0,0.2437870347833691,0.2591465182913364,0.3688000947104359,0.3388252112801187,0.7685824422148713,2.0,14.440022965612542,3.7589653004822794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.9145727130386,307161.8937336171,0.9541610353835763,0.8373365548794715,316.8720256102625,289406.4589976423,0.958871492372867,0.846786070739783,309.29902245414416,286796.18531703146,0.9469944865785238,0.8126674135466212
152,174.34045708593572,2.7108425132821425,1.0,1.0,0.2225076927019758,0.444074359150376,0.1,2.0,15.0,3.346932468939506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.76852664349576,304433.8823685238,0.954451278627146,0.8387812253806856,321.1491336431951,293758.7719866578,0.9581144044362249,0.8444819239120759,311.69278129898197,287180.6761541596,0.9469055079391235,0.8124162677271354
153,227.3679175144057,2.314891499118527,0.9905081961688336,0.4530332428939049,0.1,0.5980174660665386,0.4396413502866911,0.0721025496225753,14.154238268419022,2.880231859995145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.2767481064012,307382.9261633382,0.953693034762948,0.8372195029363909,314.5092757830355,289168.43592217227,0.9588465774591286,0.8469120819241002,310.19357270476524,287269.38932307455,0.9463540527914839,0.812358321114746
154,318.0,7.0,0.8391862336707026,0.9535489581722386,0.3946183621460181,0.9514148098134678,0.3497745648297903,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,67.19222504645597,10899.590406163716,0.9985433060187576,0.9942279138068902,343.56939204791047,284291.2864498994,0.9614853399669585,0.8494940810848114,350.3961332998626,333930.48011105205,0.9441873206527495,0.7818797329341359
155,368.9290358501953,8.610687277716977,1.0,0.4419448946905946,0.3711299655951556,0.3749424163829761,0.4544676312858222,2.0,14.309327050105647,0.4298802697386438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.50032826952787,307917.38997843646,0.9540920530643199,0.8369364674191938,315.6038012218804,290638.1088463001,0.9587589633631722,0.8461340261605458,309.03956649753485,287769.47450695944,0.9468658800104547,0.8120316701488672
156,243.2994760604928,3.1590761846046704,0.9828238672267045,0.626877323571334,0.2379378667416796,0.4789540424106473,0.6205902424341934,0.8778333932447584,15.0,1.3732155598795877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.5554116248712,302907.87260454224,0.954563374052436,0.8395893529855768,316.28374016876455,287353.77349694463,0.9581817794302457,0.8478727776923044,310.2383717240723,290004.2685923985,0.9462102031417193,0.8105719235495419
157,367.8735988236455,7.383327051902353,0.3598383766294689,0.1,0.9542467568409484,0.3854325238691973,0.1461886586472403,0.0,7.35462158627598,0.1715197491346547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.5457499004527,628095.8733232069,0.892271697685185,0.6673798387590869,560.337789712803,606557.3834317928,0.8997077990651837,0.6788840153766638,543.4040616039536,616440.9199356119,0.8680022409390689,0.5973465553609628
158,241.80285231165948,10.0,0.948382238751851,0.9517498485376564,0.1370856329664999,1.0,0.8671804084522994,1.918404103095176,13.822473316367008,2.6399474700748327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.82817105962397,306876.95805364393,0.9540291659942284,0.8374874480087552,318.2717475376265,289257.3682365948,0.9587289902604289,0.8468650004962078,309.6221396870198,286249.65523586684,0.9468873094854291,0.8130244018851026
159,472.83670226575214,3.513469003266924,1.0,0.5798678170615128,0.1260542723446792,0.8238961583244191,1.0,0.9849969192600114,11.831147409261426,2.83188455272717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.10222827929164,319205.2188777149,0.9518169019423194,0.8309587821198576,319.6075992097158,294906.27730155096,0.9570443920594728,0.8438744260740847,319.32768188796257,295800.6456148593,0.94433462432772,0.8067857842796762
160,411.7826837952497,6.630624764180308,0.8748439794575417,0.4591223746628564,0.6285238396953773,0.7406345021907638,1.0,2.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.57376979565134,305894.58420694066,0.9540455105903535,0.8380076828346273,318.66194010743675,290679.84430987574,0.9579004403305497,0.8461119310960954,312.6477782310475,290009.31548409467,0.94611946829887,0.8105686269670789
161,231.08434972690048,2.0,0.1,0.1,0.7678204603205955,0.7099069530036402,0.5324020241528598,0.9422974350044028,11.323664342249042,0.7153230538219605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.1161481444287,322645.190808011,0.9506832939793856,0.8291370793086843,318.802136116141,294465.9962570475,0.9565817902051692,0.8441075141296892,323.56692345844687,305142.1903122689,0.9428328698658992,0.8006839746349589
162,143.35860763597648,2.0,1.0,0.1503602909060832,0.1,1.0,0.8684342256956732,0.4804337394207515,10.560685991376294,0.2691117581449981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0159033274662,456904.53204437357,0.9272041060685009,0.7580374818955393,362.5127739284864,410431.0606354508,0.9316802729698872,0.7827147475968803,392.5667370985661,480081.0912930612,0.9139833339862239,0.6864155203463613
163,132.28745428154863,2.0,1.0,0.7132051250080507,0.8914854809521717,0.6677870901957869,1.0,2.0,15.0,2.6457669113488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.2393749542816,305028.6166668416,0.9543836486211683,0.8384662724784235,320.42731472271186,294513.60565587616,0.9579112802300793,0.8440823093602812,311.69658816313233,287212.46263094025,0.9469567493444172,0.8123955050977337
164,477.4632373230456,2.5961688145552397,1.0,0.1506693805291201,0.8369878843519855,1.0,0.19265800115422,1.9674963443029985,13.828706799017493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.72815712544786,311935.36069253413,0.9518503549124226,0.8348086743169826,311.03269374553474,288524.0783583891,0.9578793163331414,0.8472532096050016,308.1612114629114,287778.65606131474,0.9451117256240497,0.8120256728434179
165,97.65050144846668,10.0,0.989443519511099,0.5539519562265988,0.4879100865137991,0.4799572826495942,0.7365018650275037,1.763829838453798,14.262066378597444,1.6899264538738696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.05660061219345,308009.04324289795,0.9537262586767529,0.8368879306831664,314.98964616510057,286371.9492408839,0.9585124761915272,0.8483925627469817,309.5042167291833,288602.39680213167,0.9462761144365482,0.8114876130942142
166,498.1244408356862,2.04762290071858,0.9834792443046968,0.9689854000346582,0.1174703172425401,0.9273108790244372,0.740649461012561,1.9869670320513488,13.730857146224348,3.3166563453177007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.2329428030415,474388.3701134458,0.9236605069768069,0.7487785816469585,365.6209871539804,421132.8617367727,0.9318175513202649,0.7770491345951047,377.43184480685073,463543.2441977444,0.9162689184128181,0.6972178874256567
167,440.146863783923,3.2461583012811555,1.0,0.8753435188381152,0.1001525175524558,0.8367042705915579,1.0,0.0552620954507674,13.538328476167226,3.2642484490327965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.04077759080155,306903.10851445707,0.9539021417030273,0.8374735995329705,316.637702327155,286691.25493179075,0.9587271581386738,0.8482235199422412,310.93188420282905,286690.430872573,0.9466816690732247,0.8127364913608447
168,471.6551813435067,2.2347448475856773,1.0,0.8732563893281466,0.1,0.683345749384889,0.1509515353576744,0.9396119833232,2.0,2.514084592747012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.3787521041241,923908.2560385339,0.817163166460825,0.5107267438816439,625.8250657346334,900738.5774943804,0.8203189969993719,0.5231423059037641,587.7973633696622,780090.8748721532,0.8261706361492265,0.49045193506692997
169,182.4506890739736,2.0,1.0,1.0,0.1,0.4845643756487733,0.2314067276654836,0.2341274654399774,13.736846525899765,2.787317673472451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.99623537863187,306841.68533080915,0.954049583294799,0.8375061273525545,317.89949921643273,288120.0826306453,0.9587364330086856,0.8474670879443668,309.9250460664546,286483.0327053998,0.9468776717910273,0.8128719619042876
