,layers,neurons,batch_size,learning_rate_init,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
93,1.0,10.0,1024.0,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.50603361636611,18638.67396418691,0.9577280462890064,0.850743358337018,73.31620568374889,16712.48422829652,0.9629640358807467,0.8662146987805166,76.90761695027066,19172.868941338,0.9472012343138838,0.8127802711358423
94,3.383771024,20.61185921,516.0266999,0.1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,66.38494445667483,14784.664519187241,0.9679466952616769,0.8816058814866448,68.04475453959023,15539.336110169294,0.9664651048921201,0.8756058803795385,73.60460192923621,17389.99281266636,0.9537278291570738,0.8301897462868777
95,5.492070493,28.13052442,247.3899778,0.00569881,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,53.22972831170585,11163.240119248274,0.9760989066699248,0.9106058867987098,59.91497279500141,13192.993963465251,0.9724190951348572,0.8943886110958543,65.63249739962924,14687.892245575353,0.9619393839804158,0.8565752881211381
96,6.851387099,33.85806374,573.255192,0.018596543,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.95821954478224,18620.01513949779,0.9582848884087934,0.850892776343676,71.01098442442681,16686.66729961943,0.9635859421081283,0.8664213661755278,75.66476924314884,19384.392583605782,0.9470767931905778,0.8107147795771767
97,4.334366736,31.93161972,280.2074546,0.066449827,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,56.0834888117033,11626.96996358613,0.9754119476093887,0.9068923844681386,58.46495168570056,12562.565536832506,0.9730928735053677,0.8994352610015328,67.7564343788096,15187.22619739046,0.9608085687691443,0.851699378972772
98,2.292022677,46.0,1.0,0.0001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.04680508917973,18953.343700560243,0.9572525922158674,0.8482235144804056,71.74446045696737,16856.34126597193,0.9630149655810961,0.8650631071406956,76.71703039850699,19731.66291912554,0.9458074386689266,0.8073237451807336
99,7.0,42.68706855,1.0,0.0001,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,51.74501949109142,10045.368735138443,0.9784385601888346,0.9195576893209265,58.30520032734457,12760.804626926205,0.9729222063571428,0.8978483349635261,62.78370246495658,13780.456620695431,0.9635982755944996,0.8654362390915691
100,3.362786682,50.0,359.2774443,0.088926735,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,56.93857235725644,11780.968894307904,0.9743980837373458,0.9056591763942494,60.36639514121493,13160.589042502143,0.9728125852470122,0.8946480161042792,68.27642118213345,15036.87546697409,0.9600441306740997,0.8531675276921529
101,1.0,10.0,1024.0,0.055355914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97.60695952195438,30831.137790768964,0.9254572751777255,0.7531073243654127,96.70763500067216,28793.21073841742,0.9291558139532374,0.7695071349600383,102.54662623706416,33636.48511793063,0.9082972879475543,0.6715455760434161
102,6.981904942,43.0,141.8934842,0.000611171,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,71.16929047418631,16207.160412402196,0.9643302162430506,0.8702146762856415,69.23764836972671,15881.436574352478,0.9661633142675451,0.872867327988232,70.4167643101222,16970.707106038837,0.9541286951331284,0.8342839982505039
103,2.296551528,24.83046214,388.411887,0.066646993,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,56.03493903879256,11940.201266696527,0.9746269737313781,0.9043840594415938,58.97445706534289,12842.202260998256,0.972725649291075,0.8971967378194914,65.57547030180646,14641.337424631842,0.9621634542040286,0.85702988784646
104,6.0,17.0,654.0,0.05890143,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,56.391008069153045,12113.732504935608,0.974448499852984,0.9029944385976996,64.9558651253477,14977.282219167433,0.9691121271512798,0.8801051844974715,70.08407202230138,16805.082049554974,0.9566709906471603,0.8359012981059869
105,4.349805985,34.31262158,165.209385,0.064127922,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,60.74776894586144,13238.91401068428,0.9707949514516299,0.8939840973506756,58.933834259588345,13007.543450680785,0.9717696069471253,0.8958731631454036,67.62973252387943,15399.538819110478,0.9585826600737141,0.849626183167049
106,5.775549851,10.26435884,161.2973682,0.0001,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78.97518260699995,19952.860600818392,0.9548192422557165,0.8402194828575242,73.38358368191389,17416.88371764661,0.9618031490997297,0.8605759022632404,83.48234982707304,21612.385652482884,0.9407715067559624,0.7889588149616232
107,5.897249602,10.0,165.209385,0.066863409,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.00069858443814,19131.32675289699,0.9578207521721566,0.8467982439533416,72.1344097275589,15958.619200795325,0.9653924195512972,0.8722494724506283,76.07475857949798,18767.0087955533,0.9497181435742155,0.8167434248340741
108,2.17399655,33.67823001,650.0,0.080670706,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,56.06470429306194,11958.392936825278,0.9739876208113127,0.9042383823620508,59.07381798236629,12984.13268708949,0.97343818904573,0.8960605689203952,66.40148500611687,14733.194545201277,0.9611250997813834,0.8561329190485263
109,5.017018613,16.1261849,995.0,0.04634613,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,58.02210010824395,12282.91159379295,0.9732326992826803,0.9016396693318726,60.55686399964056,13639.089443687202,0.9714326445308676,0.8908175669961929,67.61815384433993,15304.646991441025,0.9586835551614733,0.8505527853517327
110,3.643664892,23.68751611,664.9673397,0.082046472,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,55.121952326147955,11240.51938530032,0.9761002473744006,0.9099870421457441,60.647263874772484,12727.348299072595,0.9730896458326561,0.8981161566014376,65.3756783205872,14349.022149173803,0.9625064221940877,0.8598842956443513
111,3.643664892,29.0747174,156.5032221,0.047040297,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,56.993207635973434,11953.487929257848,0.9740205768495703,0.9042776611733145,61.97220433984735,13376.254267491242,0.9722268766332387,0.8929215919118254,67.03074509548597,14861.571297974697,0.9601571478145476,0.8548793423970487
112,6.818571147,13.3012664,231.8321226,0.061859144,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.98647419418927,20096.502339531813,0.9536527380004675,0.8390692141439778,74.69705849824298,17721.42468817753,0.9604263682021439,0.8581380178099424,81.41367786747851,20814.12386315853,0.9418712082482543,0.7967537024256323
113,1.992865599,32.43163576,1.0,0.069259543,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,94.68188311664983,26802.747644612504,0.934893379969397,0.7853662707732342,90.70380334908802,24941.927509761,0.9424747676593046,0.8003370869760864,104.20252343308343,30699.07962777001,0.9149034577404547,0.7002288295050956
114,4.342275993,28.95585271,1009.793137,0.013565271,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.8531865227265,15687.162465595946,0.9653555056655072,0.8743787679673286,67.93129287447805,15864.865199459917,0.9664962141813402,0.8729999836934723,72.68306740083179,17944.791895173064,0.9515795006901684,0.8247722297890187
115,3.0,50.0,771.0,0.05890143,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,56.012929036500914,11101.166077983748,0.9769184281144229,0.9111029695284896,60.30197690450602,13039.00388167771,0.9725241306518208,0.8956213188845551,70.36791804940805,15923.960585394561,0.9593479855724968,0.8445052958760249
116,2.970432934,10.0,303.6649695,0.029994826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,116.03301769609591,34843.87554130711,0.9148423828598813,0.7209737207801793,109.37220204177623,31646.270183017605,0.9235890362045571,0.7466680757286966,116.71726330063078,36260.8998705611,0.8916049990070694,0.645918622668942
117,3.643664892,13.22603551,713.8134206,0.008340209,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,72.56006718186899,18207.630304891612,0.9587461572949609,0.8541951129586266,77.58019092541255,20317.914167234863,0.9570689982119,0.8373528297838106,80.14488281420232,20916.433200128835,0.9414849213792864,0.7957546695533764
118,2.297252256,50.0,960.0,0.071837239,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.56950468783862,19840.61370636126,0.9546923259772332,0.841118344790297,74.40926650176864,18069.345110529823,0.9605376112997633,0.8553528760040341,79.29884378364984,20577.297552435273,0.9425131343939095,0.7990662701387464
119,3.55086077,27.24023148,1024.0,0.032660782,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,60.41219537755111,13347.726427960353,0.9710903257227826,0.8931127383685364,61.73489489337642,14291.792962510042,0.9701809998209114,0.8855926024918206,66.94369753160133,15727.54656009803,0.9576476879975725,0.8464232446542512
120,4.0,15.0,935.0,0.047034841,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,57.5297590994113,12516.838403981075,0.9727512579146383,0.8997664067730284,67.93258083741668,15024.546186086356,0.9674438401366807,0.8797268311680264,68.51283950921436,16228.631182041112,0.9569423983386778,0.8415302405167268
121,4.673725841,25.18138009,494.550607,0.092599275,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,60.82438940102169,13596.843682933672,0.969923723605803,0.8911178322432906,62.20229094285788,13871.375789200094,0.9707265618161922,0.8889580888791695,71.64415186683061,17166.692631322807,0.9531963141674732,0.8323702337003351
122,4.368628897,10.0,704.6351637,0.032371604,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.88619950068457,14523.547909789204,0.9682395258827897,0.8836968772450372,66.11873625794851,15268.619936627907,0.9685792641453804,0.8777729935583739,73.07825862089292,17450.57503785033,0.9536085878584672,0.8295981714001128
123,4.946842438,23.33583274,434.3393424,0.04233646,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,54.46894847232866,11455.772657842579,0.9753601849431734,0.9082633154134478,59.034105564527145,12933.034350204069,0.972804401447847,0.8964696168093055,66.10676948193296,15138.246683237367,0.9605604939077502,0.8521776554053548
124,1.819687696,50.0,1024.0,0.058834406,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,94.10393317925131,29997.487982898067,0.9271786313862505,0.7597831088597862,90.69369389150432,27438.68254143203,0.9335569915429413,0.7803502843308033,103.08368703173034,34115.043151936756,0.9065500977868849,0.6668725401171538
125,4.602048977,17.04602655,1024.0,0.003309548,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,55.392825716678615,11859.968282059368,0.9744422243001184,0.9050265571783186,61.31691106642547,13426.413680234027,0.9717637780607212,0.8925200602154529,65.81036982650971,14943.052063754252,0.9607199911863612,0.854083696898007
126,1.0,43.39610259,54.02262364,0.022305171,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.3865377897673,13016.441694812638,0.9718600743912895,0.8957656334617633,65.70568609482277,14741.978140910975,0.9681725280103101,0.8819888199018606,70.85114985055102,16360.935685839842,0.9566940841780581,0.8402383100599707
127,1.650131121,21.61817888,1024.0,0.1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.98432531420758,23698.895353322125,0.944443224083239,0.8102216102735709,82.1994194966148,22969.4805283746,0.9474069040761801,0.8161267451704948,83.73167808575364,24162.184322722835,0.9305173234429321,0.7640604746474481
128,2.819006872,12.40807777,92.48325231,0.064278325,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,67.96567129568773,16455.967754578614,0.9643178210029029,0.8682222519111555,66.98121020209234,15714.947137659095,0.9652527896236743,0.8742000945077764,71.02126634913887,17394.742228610343,0.9546850925634006,0.8301433690666497
129,5.556715382,10.0,746.5541615,0.012229213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.26960052764309,18408.792599244407,0.9582546707515338,0.8525842253739192,71.95976927252981,16937.339554208065,0.9622271337020063,0.864414706804641,76.43758175844695,19313.82047886064,0.9470073195664801,0.8114039038994774
130,7.0,34.95636061,1024.0,0.093226006,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,275.8650833886161,124880.07900211898,0.008095748455639762,-2.7214289934018865e-05,275.25994289081524,125005.34674519637,0.03942320620021611,-0.0006817502353271276,253.88597292041072,102989.0143167516,0.10333773305233795,-0.005669803270637264
131,1.973727298,29.01539946,675.5470302,0.004000596,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,52.12083241445154,10363.067761409287,0.9776389346006327,0.9170135872130245,59.67851984860487,12547.88647182698,0.9735438893770532,0.8995527685549617,61.41062664407861,13274.545483539834,0.9649792131861055,0.8703763733102626
132,1.954801566,37.61527681,454.7695288,0.092178307,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,53.99610538514603,10914.979000112107,0.9764963909400426,0.9125939370735822,58.63636587851977,12407.757903266933,0.973527283384087,0.9006745133834486,64.73925308714452,13696.605286626504,0.9633895565505456,0.8662550327774444
133,2.748130859,35.03054466,496.7377842,0.06704842,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,53.445224640154905,10546.925632332046,0.9773987551064524,0.9155412717248109,57.43496210877669,12724.623080625699,0.9731320483995934,0.8981379722792163,63.62916874052505,13746.477716928783,0.9636614371853955,0.8657680371740448
134,3.092696437,38.23984293,850.507448,0.093351001,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,52.96750105771624,10721.733092244978,0.9774894135408845,0.9141414310250715,59.038604175896516,12415.351097101951,0.9735613044960151,0.900613729019463,62.425009303531816,13548.367655755443,0.9647561671482633,0.8677025474474742
135,1.0,20.24829795,121.8740128,0.051891839,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,77.3812874764974,18111.38977630401,0.9583322418418602,0.8549657975103526,75.79339830269811,18594.359168114235,0.9601440727992265,0.8511500798859399,84.34564952097071,20474.730131292687,0.942095338351596,0.8000678231580345
136,2.896886409,16.15594252,1024.0,0.095125035,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65.84198270551921,15543.469425186631,0.965436570158898,0.8755294474997377,67.1011689045017,16184.955235620942,0.9643288017002768,0.870437627234661,76.78045618251124,19197.602970086926,0.9487357224059507,0.8125387476491768
137,2.192599964,10.09684413,303.9654796,0.058006733,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69.12155575675108,16354.767614378878,0.9641469815813212,0.8690326525378878,73.88687865328016,17462.905559176827,0.9610349073388385,0.8602074922861425,81.06438891277644,20641.80544438539,0.9447208696778012,0.7984363617991311
138,4.983219003,32.18249938,1.0,0.0001,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.25020341674296,15880.510429167027,0.9651376777372489,0.8728304567639433,67.59811478715191,15273.762049046305,0.9674792304006591,0.8777318303746483,70.23215623537041,16971.61013573629,0.9548843024444694,0.8342751803226481
139,7.0,50.0,539.4356036,0.026915295,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.23062493753932,17823.358278575535,0.9598603566295426,0.8572723250093965,68.60005055915458,16367.70142977441,0.9641671893283674,0.868974723557532,75.33372360794183,18950.009807989678,0.9484228342743258,0.8149564517923749
140,4.597222323,27.27331326,152.3392762,0.028855943,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,52.75417296970466,10729.108024824205,0.9780919556755194,0.9140823733007194,60.27711165495255,13492.731717229537,0.970598530218234,0.8919891769287716,62.03669744562332,13742.333631605634,0.9651750550486722,0.8658085034460964
141,3.921951219,35.0,593.5312123,0.021618893,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,55.32654775844956,11330.72532642882,0.9756585381297234,0.9092646819683646,60.78922935251255,13039.55191047066,0.9723585406175999,0.8956169318529121,64.98518026059098,14546.099644863883,0.9613044774208633,0.857959868193185
142,7.0,10.0,916.5585663,0.1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,77.81824320000278,18240.19365634402,0.9596448921157354,0.8539343488887997,77.356305053185,18437.18655029118,0.9596812696775637,0.8524082642307491,84.44608970118092,20850.008223055396,0.9432297511082727,0.7964032978956211
143,3.221174231,34.31262158,1003.86214,0.06054183,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,62.82543898511963,13785.832354207507,0.9692981184940226,0.8896044298177274,67.83353640795954,15873.29230305764,0.9654859387069735,0.8729325237887791,74.47578260295744,17833.501553028902,0.9512190098274428,0.8258589606139766
144,4.403909456,12.89124103,157.3770076,0.073722591,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,58.70411401340123,12464.135777434429,0.9727321027229031,0.900188444148664,61.21921655788781,13265.066839666364,0.9719352466881137,0.8938116596791407,67.28098045532191,15014.807039187222,0.9594115175300291,0.8533830220492757
145,2.37750376,10.0,1024.0,0.030172202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,80.93092624887501,19980.754217457175,0.9548795928859644,0.8399961135582201,76.52923345748448,18209.704430006426,0.9593735327400387,0.8542292839887102,81.63852323324099,20905.88389328289,0.942801531316452,0.7958576816989996
146,3.73304886,29.59665095,999.9080162,0.050412717,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,55.206760497915894,10979.597236802982,0.9756811015868218,0.9120764806806437,59.389567427447496,12570.8338365398,0.9731386466239751,0.8993690723397036,66.24706605770288,14073.90913535558,0.9615823628404009,0.8625707263507647
147,1.592652916,36.40376372,210.1077644,0.065035099,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.88795167722267,17290.237483287754,0.9611921456206569,0.8615415031525544,67.05074735195018,15598.432571510535,0.9663170431282528,0.8751328066118362,71.84003972855369,17583.98844445103,0.9522082063943006,0.8282954127004603
148,4.095778395,33.13949367,192.8238842,0.06443958,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,55.736640942078125,11756.18926487773,0.9747166639485034,0.9058576091946465,64.49268178763704,14193.901750213796,0.9683355101429786,0.8863762325700839,67.18070372263637,15072.09402077862,0.9602394861862713,0.8528236246427737
149,5.354367804,27.47964053,1011.030857,0.027869193,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,56.03117129867186,11649.014332007708,0.975531519428325,0.9067158553650216,60.83788637965891,13512.905904113793,0.9723440615212948,0.8918276803114944,66.65587002824348,14811.913664694841,0.9616129535185142,0.855364240544902
150,1.864004756,29.38163213,268.1528774,0.095326778,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,54.97936050251442,11162.388545597893,0.9760992967702528,0.9106127061155469,57.7684347247872,12170.929282519552,0.9741877013428243,0.9025703529206036,65.46645578261801,14170.745719020191,0.9627859742939942,0.861625133962203
151,3.637609749,10.0,75.32863372,0.054947803,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.88123616681818,18047.925326425528,0.9607927586883092,0.8554740144936022,71.67172964194988,17628.563737140772,0.9628051639869163,0.8588813800854888,75.40678388914183,19350.39786827205,0.948942112722996,0.8110467320568535
152,2.896318157,10.0,316.0739338,0.073274748,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,60.11822788898378,12553.425952297417,0.9728182108760048,0.8994734173361795,61.60596357451954,13889.426728620123,0.9706601897936782,0.8888135890947799,69.5573342416968,15156.619840437634,0.9597620483271246,0.8519982447224812
153,1.756520017,27.81425965,440.3091543,0.1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,68.3704395766898,16011.925282111204,0.964304778077861,0.8717780997318513,73.78151859863519,17287.081777680734,0.9624011728211803,0.8616149812774665,78.21567758651003,19299.603851682354,0.9467493175680552,0.8115427267899809
154,2.223645398,24.11255246,1024.0,0.092159645,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,70.41805904601831,16928.906250435757,0.9615939808619545,0.8644350076178966,71.18862503305449,16605.099729824324,0.9642427006011165,0.8670743236739888,79.25788056300439,19887.206226728078,0.945154821653606,0.8058048918487111
155,1.40473079,46.69577624,187.0699616,0.031866753,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,67.48166014973735,15728.009580781614,0.9652627429399954,0.8740516683439354,70.07948733259907,16830.017435951388,0.96335982872092,0.8652738323375269,70.41890089018894,17350.677947175216,0.953403427683466,0.8305736491070609
156,1.0,24.78563532,449.0,0.0001,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,97.85739506472328,26112.201536325818,0.937559427191181,0.7908960951177316,151.71798166366187,74380.32964518736,0.7142292313378775,0.4045771609742215,100.52442136608363,27082.7023024585,0.9242840632750597,0.7355421247864047
157,3.554321167,18.32729712,793.6718097,0.011299091,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,61.99201002901528,14210.054493471922,0.9682643381040921,0.8862073012479936,67.87664257753705,15608.402004029236,0.9660123648873773,0.8750530001920197,72.25489820674224,17690.046686377744,0.9514423525778322,0.827259772423667
158,2.0,35.49131808,301.0,0.030009406,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,86.21802439622299,25501.26371082273,0.9399018530090874,0.7957884242756259,90.37817611076312,25353.34101531155,0.9410865016428805,0.7970436759538848,95.88767007943486,29910.87969365196,0.9191572857365607,0.7079254647039189
159,6.067542107,19.82120271,376.3020547,0.007948885,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,70.3066802996603,16179.150487805315,0.9632915063182562,0.870438976967471,70.8578058222265,16619.536232975992,0.9645535072143552,0.866958757855268,70.66500540586348,16391.400266773337,0.9547024262676193,0.8399408287284194
160,5.897249602,10.0,287.5652709,0.066863409,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.6105436025486,19035.864671053136,0.9563849706434536,0.8475626947812034,69.7429992292875,15787.046388237963,0.9649809637401543,0.8736229319612256,76.35328046377755,18792.16331445669,0.9478548967252576,0.8164977953342215
161,1.711221785,25.63847062,810.3099789,0.017048636,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,59.64904598356305,12338.95887773128,0.9734755846013798,0.9011908482735161,59.801218307567765,13338.393778472977,0.9716757412657275,0.8932246693513272,68.21817745228543,14839.259715004946,0.9607123292039113,0.85509721112222
162,4.0,33.62375096,344.6944474,0.014744547,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,53.540351139544164,10651.529948401676,0.9775282263646246,0.9147036107973219,60.33998687074073,12772.820849913032,0.9733145549307441,0.8977521437576076,62.190933534829114,13726.302305899782,0.9642946707068718,0.8659650465519386
163,3.18526708,43.21211013,1024.0,0.007070212,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.49476210885315,19880.410978400803,0.9553406113547277,0.840799652206083,75.36149029143766,18537.16848497413,0.9586063733061861,0.8516078976864734,79.74738045311793,20866.93450695412,0.9423399519374737,0.7962380156787607
164,6.981904942,40.31132725,997.4110014,0.002085042,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,52.26053659448818,10563.475763134245,0.9772288613381785,0.9154087399284306,59.53062424399758,12564.414572513982,0.9735789400763742,0.8994204592645659,62.44383040406555,13619.167188461932,0.9639846430884409,0.8670112023307067
165,4.314517986,23.68751611,547.3253186,0.017226267,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,55.2960836327895,11722.615092107784,0.9740728397611252,0.9061264678207421,59.97896081808635,13304.579604543243,0.9723749908432103,0.8934953555870107,62.07651603377864,13519.008794257315,0.9633206370488755,0.8679892316211499
166,5.31999051,16.54554137,185.5136148,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2915102742999,18629.9992110199,0.9572675114086288,0.8508128248949637,72.19595929175087,16948.58000683253,0.9619912952795563,0.8643247257270427,76.68032603253593,19171.3977615052,0.946636559593618,0.8127946369509036
167,3.0,48.0,217.3139557,0.034747041,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,53.471958762143906,10669.650415610964,0.9779838057855297,0.9145585039036545,57.694865290975414,12875.634007706074,0.9730835834977063,0.896929112956395,61.05450929049919,14000.450461440021,0.964483275858962,0.8632880375187109
168,2.197426442,31.31566849,215.8493011,0.094025375,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,56.47070089144785,11342.400298924613,0.9749262000979201,0.9091711899533437,59.89856075283134,13775.424816364715,0.9716158334509644,0.8897261871240342,65.45966350750943,14255.458888377923,0.9616015332027353,0.860797924604704
169,7.0,32.0038172,1024.0,0.02509809,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,61.30618398750012,13652.134485636314,0.9699363111012054,0.890675069011201,62.29894061618708,13997.235678260806,0.970761002667007,0.8879505664223388,68.51624819451436,15920.768867135203,0.9567690460629485,0.8445364624494238
170,1.0,16.6227162,1.0,0.058158499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153.33346491747187,55854.93932130561,0.8356923996182641,0.5527192181479099,147.94097494430378,52791.4210475898,0.8439257588275973,0.577398783437699,132.53899906333712,44174.72565009874,0.8553539742135725,0.5686414910483979
171,4.263532764,28.19216534,284.8206355,0.097512632,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71.66545454903085,17464.056688875626,0.9599155077814924,0.8601495762948593,70.7767609633125,16987.395300193595,0.9615867921085124,0.8640140049722287,77.83295965946046,19510.005794681445,0.9454081728967152,0.8094881884294828
172,3.005716039,50.0,1024.0,0.098484945,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,52.74490105642218,10747.714241309168,0.9768301637768766,0.913933376575312,58.61915275535088,12786.260305193815,0.9727003770356207,0.8976445594183553,65.73967264192216,13932.402447163024,0.9631539526487545,0.8639525145368172
173,3.226166719,31.12124669,1009.076943,0.032655284,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,53.17237059524431,10796.757788930852,0.9768090911189387,0.9135406407386685,59.561165248757604,13068.376403462033,0.9726947688430513,0.8953861885699463,65.55522226608055,14467.577820217857,0.961856977023077,0.8587266201469551
