,learning_rate,num_leaves,max_depth,bagging_fraction,feature_fraction,num_boost_round,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
0,0.01,62.27436209,41.88123768,1.0,0.494301027,580.265017,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,78.8667400951211,20784.865836906807,0.9971857751604091,0.9889929774741807,178.31884219586954,104798.82318250687,0.9857129340855622,0.9445187245051452,200.74970820542495,132251.1964227032,0.9771961492391154,0.9136147551612934
1,0.053861882,67.11083996,37.93627181,0.11559612,0.405631678,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,592.7858684063993,867882.0826423288,0.8296475436762223,0.5403964736478314,633.7566514369358,1003265.4046514905,0.8022112145214232,0.46886384198236297,589.1433250076581,796971.0191766681,0.8189208673940884,0.47942598265136527
2,0.033354275,85.48350141,22.29727688,1.0,0.917696645,427.9492725,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,39.92751737844591,5510.453465359821,0.9992640258700115,0.9970818341625763,182.1285337347677,118600.90156099254,0.983900231904738,0.9372118016823118,213.34915780011977,152186.67471891656,0.9739615854679112,0.9005930871524022
3,0.032692849,3.0,35.0,0.307712659,0.727671379,674.0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,188.21680559926224,118349.41722332436,0.9834498127207221,0.9373258065981059,210.99666119330374,139446.73493050734,0.9808033604426474,0.9261758626424262,239.30800204661367,167632.9830302117,0.9710307688646025,0.8905037029999854
4,0.021833655,51.7072814,12.34616546,0.60108461,0.586956104,453.4911779,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,67.55710400596735,14240.890367193873,0.9980853938119438,0.9924584646208737,176.27793216668294,105411.15563169123,0.9856528392278481,0.9441945511578121,201.6790757033486,136171.92099869292,0.9766553800251875,0.9110537745304682
5,0.01,100.0,33.01527903,1.0,0.994241729,887.3055615,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,71.68393405379157,20109.130437268384,0.9972887576387475,0.9893508260561094,202.7690020710113,145806.44445446169,0.9799902719698022,0.9228089851771012,219.66526561134035,163855.30816547573,0.9724472954884668,0.8929712448970598
6,0.111579059,28.47802555,26.72507366,0.404054887,0.1,818.8046655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,315.7912680235127,244877.54884289706,0.9637349662217618,0.8703204188407545,386.9124270503592,366956.41735195805,0.9477170807415476,0.8057305467041991,403.2101136275262,403357.50848118344,0.9254151108954519,0.7365306472063333
7,0.067049372,71.37002822,36.5529437,0.10060924,0.648269745,124.2071479,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,71.05673438874639,17029.305408386106,0.9977067471445941,0.9909818061997624,179.3761082848262,110739.14049475925,0.9849675689894494,0.9413738763921661,206.47980661232666,147654.69808254234,0.9747241975271541,0.903553331913328
8,0.192444038,52.0,32.0,0.421964757,0.441346631,384.0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,19.699062785728657,879.0989085049856,0.9998832257841531,0.9995344563893621,225.80159892622362,150084.83934086259,0.9795653601491449,0.9205439711420218,230.20765843369753,164007.8147555164,0.9720052369335374,0.8928716290185156
9,0.01,94.2878735,48.65427396,0.283785133,0.504255578,621.0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,68.45000801474926,18813.738707604167,0.9974582534924161,0.9900368254779991,173.10560764050436,108115.12658980019,0.9852314057470007,0.9427630488460383,200.7903686991903,139471.65378908406,0.9761057759887876,0.9088984199271785
10,0.01,99.72517969,32.9048833,1.0,0.800601255,370.6804521,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,126.27986328993727,55340.55838348447,0.9922550027442414,0.9706933507534691,196.75413413185052,123191.83574797519,0.9829661448193768,0.9347813270197942,215.46623015207666,142913.74471506188,0.9751471175252016,0.9066500783208968
11,0.2,2.0,27.86397468,0.1,0.338846553,134.9111332,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,258.1466317433229,177040.69038685627,0.9743442552996082,0.9062447223684013,254.1948597637818,166653.73773493807,0.9763944740545266,0.9117722732495076,280.14991972085875,193039.37959227318,0.9661305521337783,0.873908482337723
