,layers,neurons,batch_size,learning_rate_init,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
160,2.062316775,50.0,510.2850358,0.086833155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7136886670588,294605.7717112682,0.9555237294259448,0.8439858890162126,342.27223434509,293413.49604463024,0.9567288618529572,0.8446647155606807,304.830265268509,277089.8077716001,0.948525626945759,0.8190075285961593
161,2.304139543,33.94736062,1024.0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1066.2719709935454,3025263.6440066835,0.4343822364778701,-0.6020861206135804,1077.0342420652173,3048907.118615503,0.4361685764452631,-0.6141140775173008,961.1395761256304,2454735.879547739,0.43179667993481263,-0.6034105225885624
162,3.38001224,28.86973563,461.8995932,0.076481228,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,233.95550113702197,173528.17521958353,0.9757889440385452,0.9081048418357015,218.9465092688976,160356.05400526876,0.9780402369626532,0.9151063137985771,246.97655445694826,197953.72626327528,0.9666851559204007,0.8706984770456732
163,6.566414927,23.85493009,469.5256835,0.020747692,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,181.89633081108386,111094.54506536924,0.9841130707452708,0.9411677626584023,197.61509310099657,127715.70769352342,0.9827599313060538,0.9323863556060665,216.00565653752219,148303.10467127548,0.9740359560228223,0.9031297987927375
164,5.209830885,50.0,445.4072989,0.022216396,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,163.371312252381,94271.22513679595,0.9871212804817177,0.9500768729151576,188.0922246582455,116363.48712072954,0.9841975722471574,0.938396305507705,219.55577908631017,148087.39995706265,0.9752440413820931,0.9032706950950331
165,1.905208575,47.71938788,365.3667602,0.1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,167.10330356252595,94136.55236653176,0.9870448183658942,0.9501481914518056,200.74384177011802,129874.36578879549,0.9824016320131664,0.9312435459747559,213.2052854601536,146582.17819456538,0.9751876143899288,0.9042538918751535
166,4.956067627,47.72854963,327.6082423,0.003273091,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,196.94058661693362,141670.19945537124,0.9800105277529166,0.9249758411298628,223.98195941704356,173723.15213037346,0.9756615413061972,0.9080296727531509,239.60723788719005,171887.58534991852,0.9703477755904855,0.8877246365490137
167,5.546229951,46.44120386,104.0,0.075678388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.64841626568335,296162.10998857615,0.9564177078967926,0.8431617003680615,309.91819898158957,265270.15116682125,0.9612962846632374,0.8595640114028984,311.824460377842,283719.9941502337,0.9484249222817969,0.8146767528516898
168,7.0,50.0,441.4185259,0.009968988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,619.0261917982249,837332.7822656108,0.8390691946955893,0.5565744389054892,615.7868704525689,822943.1897154667,0.8476476310887833,0.5643277620999119,632.856438383846,883583.6888201843,0.8060619137663967,0.4228513967445966
169,2.23519423,23.951591,13.25566534,0.047652773,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,451.52123002105054,582492.1376401377,0.9026442731309863,0.6915301676504931,509.21852867033715,697890.0328909579,0.8733035605511119,0.6305318322849287,499.3864212030072,705923.6273730489,0.8634310194374675,0.5388972876045741
170,5.880805418,37.83148662,1.0,0.0001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,246.22350247394127,219964.21241209173,0.9679865896501516,0.8835137517897825,245.41418974681173,220894.36770128354,0.9687479874081303,0.8830568808167458,260.2767858923802,237029.68276439552,0.9577092553570086,0.8451744276535844
171,2.754033092,47.09239704,531.3737553,0.054276511,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,225.06052742006452,162878.72784750958,0.9770273814262489,0.9137444600094116,220.22288708168512,157585.73820529113,0.9779185736779004,0.9165729395624813,241.33833385239635,182728.46523962266,0.968987376361373,0.8806434751767878
172,2.0,34.78924594,516.6465216,0.062266263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,353.65983779358584,406573.07800509356,0.9372589652365437,0.784691464303445,495.3250993395701,614901.4325557031,0.889585079004998,0.6744666137863802,387.23268986020946,495947.27848096093,0.9097189884615914,0.676051875237982
173,2.634637491,50.0,171.0094558,0.097709097,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,175.5271778246574,102402.04164278075,0.9858909727325054,0.9457710438019495,201.39263683656398,122009.19229865012,0.9834560925539472,0.9354074272471787,223.25841192825231,153113.59981760982,0.9739812580876097,0.8999876283454978
174,1.0,49.45366575,300.6853647,0.1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,239.26454321733192,180698.88956014512,0.9741568350568801,0.9043074531543357,229.21062410659238,167275.62075215092,0.9767691936813676,0.9114430437605134,246.88352740535223,193587.63758061087,0.9665493337615978,0.8735503653464336
175,4.062438767,50.0,498.9896728,0.002897712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.00046181598236,299683.7659851836,0.9553623823047357,0.8412967402000716,321.06431511475347,280882.0828002662,0.9593225093471248,0.851298938822326,308.87803376843794,281967.2300700093,0.9485009812566765,0.815821641959012
176,2.531677191,11.29288642,621.9389323,0.054776615,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,206.78885798616304,137278.623536758,0.9806653787503271,0.9273014840009458,197.41257310072612,120079.2131804676,0.9835912846037878,0.9364291725292677,240.94533684067983,172568.1426973003,0.9704782602625187,0.8872801028535116
177,3.430709978,26.0,601.7310679,0.037292009,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,203.6894420810089,130447.40363347685,0.9818374960585302,0.9309190869214673,230.70261857102736,153318.10408167975,0.9789617816910661,0.9188322567698033,238.40935745529453,173031.39923316054,0.9706438245588165,0.8869775080161423
178,6.953085558,46.87657254,359.908242,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.198896317501,301513.85477624164,0.955012088860455,0.8403275817409558,326.85508221058575,281125.2076732607,0.9603306577686066,0.8511702267085003,312.8798611111018,282829.0961694491,0.9483388801524074,0.8152586790820613
179,3.363551252,44.12086109,387.5945034,0.048568657,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,224.70160959069344,169838.4722996796,0.975396737563197,0.9100587944602525,209.61625650881894,152135.75707554337,0.9786287593573669,0.9194582000579615,238.72049052636518,181706.12761652848,0.9683189002832121,0.88131125655244
180,3.793081297,49.15314928,341.0117226,0.093989835,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,171.24075725640392,99173.94849516965,0.9864718150880019,0.9474805421585907,209.50964040631933,133279.6200130647,0.9812665970263323,0.9294407790923676,219.5339035492833,160373.24199576068,0.9733793137566491,0.895245697958747
181,4.688946,26.25445547,175.5837134,0.041864418,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,173.40307805565422,101351.42592107304,0.9858383467833272,0.946327417415595,192.55327031526548,118594.87079881401,0.9838038089278917,0.9372149944126088,213.51297256793546,146047.0541218072,0.9748557292238755,0.9046034299156
182,5.662271879,48.74020312,710.5442538,0.016593234,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,163.60070535445854,96000.70451302311,0.9870151259728797,0.9491609940924871,190.90165972092382,117669.14611554272,0.9839631634616902,0.9377050799367136,216.1853879475937,147060.65502025528,0.9756706461593595,0.9039413552867905
183,2.336366232,19.0,1024.0,0.054764064,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,196.990703001123,129814.18308082194,0.9819437675169954,0.931254420954488,215.9011886398907,142431.8775407232,0.9804619433973869,0.9245955059693327,234.87636474674238,169715.34504009632,0.9711082083917659,0.8891435236070386
184,6.675474127,48.74988416,30.93189922,0.010778001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6482669364965,227286.08919747744,0.9664864431120196,0.8796363121497868,255.21823528238937,216532.15357036117,0.9691920183524464,0.8853662693825294,255.81915915135014,205325.73849195475,0.9631217612020155,0.8658831475926756
185,3.390101229,45.21657757,668.7164782,0.030891836,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,179.36785100392424,105314.48574333689,0.9852852265682653,0.9442287034245058,193.65378989828372,120189.70840958878,0.9837820471869267,0.9363706755341529,216.37467379905036,147750.71850484711,0.9748078088904807,0.9034906122713536
186,5.130480892,50.0,437.3419269,0.040378194,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,160.60251639710862,93164.06382514315,0.9872530871575717,0.9506631913255195,187.35379971950638,113610.71308505427,0.9845941003446117,0.939853644531278,212.10265216713574,141785.9666306649,0.9763187732452072,0.9073867324199114
187,4.0,19.0,775.0,0.074269877,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,185.99959212087785,109891.35434197958,0.9848885677796311,0.94180493527713,209.5297218462489,134275.5586503819,0.9817303307248656,0.9289135217794039,231.78226355638435,160029.7465558774,0.9725737138224078,0.8954700659680953
188,4.012913037,46.84298917,184.1394585,0.1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,184.31390338780687,105270.50940416064,0.9857964367593067,0.944251991934507,192.57422665730158,117330.28865750435,0.9841749814144799,0.9378844735922146,231.42801561855225,156117.59107143953,0.9738988718171153,0.8980254493484474
189,4.487347265,43.11494482,669.0,0.036944793,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,309.74623023464136,274508.2040854901,0.9586315819075734,0.854628939652523,324.04522936358705,304659.25767392764,0.954730504097493,0.8387111258145635,333.4728583507006,325281.32967188716,0.9415532325207667,0.7875292771238609
190,2.0,43.90447317,230.1133854,0.045771814,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,191.08025597255934,127223.07192188746,0.982369213363642,0.9326265933378503,199.0337293002608,125901.4523580273,0.9829219738246661,0.9333468358579429,233.95808883025924,167404.3672638453,0.9715680768901546,0.8906530326808181
191,3.170052427,48.77432908,1.0,0.012814733,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,146.9822154233503,79533.25956827476,0.9892789838232259,0.9578816439572403,210.34767881028841,146130.26455377918,0.9807883604335165,0.9226375524110126,202.13964985813024,136514.87033037376,0.9772729510173915,0.9108297632338911
192,1.0,10.0,1.0,0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,257.84040699433643,213282.6219781022,0.968156461651691,0.8870521155681347,238.6804351703902,186348.70854183487,0.9747233901489359,0.9013456093994983,226.47631649150972,172080.57959173407,0.9690707815620672,0.8875985745149251
193,5.085417764,47.88617863,34.63448242,0.004370748,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,211.4605599362385,147129.44091407902,0.9791368545136022,0.9220847955882945,209.58893501815592,145700.90742797218,0.9797068177149598,0.9228648572629106,235.49066969172188,174546.23533675616,0.9700617727285701,0.8859880312383189
194,2.194603771,26.04889037,321.213516,0.094556275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.8312267322765,228605.75462839956,0.9672081060658736,0.8789374581259657,243.68361098346898,209264.62604726813,0.9708232123344608,0.8892137524403589,256.5550915812975,213493.56149614783,0.9627162612484309,0.8605480019826408
195,2.112931487,50.0,303.0290498,0.076001131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.7339806781299,225312.8581115096,0.9670666628089606,0.8806812743440258,247.17189218056575,209891.2211572572,0.9706186903702635,0.8888820283344451,252.45353258740542,206152.65671051232,0.9630913205968533,0.8653430123447239
196,6.30647952,50.0,249.4890249,0.033507139,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,168.24333087081177,99246.13800594985,0.9863004891947216,0.9474423128249245,191.86783275925356,122010.69016387248,0.9837635421984763,0.9354066342662031,214.2742112314634,147142.62115081403,0.9751547120079027,0.9038878157767648
197,2.0,23.0,1.0,0.051702064,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,202.91437384377534,120615.9914161846,0.982241413224249,0.9361254989611447,214.3389054939441,137183.71542498193,0.9817510238340844,0.9273739219795776,237.27467165448837,155105.15800412907,0.9719373420823467,0.898686761160878
198,3.473440536,34.52438599,29.52986904,0.041921622,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,207.3872410790787,141604.41774882414,0.9795143394801097,0.9250106770884603,211.02411029312873,143591.70676731513,0.9804398704251375,0.9239814837609396,237.42709911746223,162142.4793159607,0.9715170189423569,0.894090048685112
199,1.0,35.57690244,173.843534,0.025430695,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,214.9702196576547,154349.46346099768,0.9784193427160846,0.9182612948048666,205.9099461013004,145038.6301744305,0.9801010254461204,0.9232154717606872,229.17764422756832,177138.87078666608,0.9699970872889871,0.8842945460058517
200,3.472651904,24.9960902,133.2182211,0.005185844,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,181.26897241873021,108456.75072596695,0.9848927892733386,0.9425646570112504,185.3235579417186,110986.59936110437,0.9847090101287057,0.9412428698300654,223.06145247330957,160813.12562927266,0.9723502830521922,0.8949583700826345
201,5.0,34.0,60.0,0.052124257,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,172.46967281565347,100592.00017305375,0.9866725170160088,0.9467295858193138,219.60091282817714,151260.82166676162,0.9792408696807003,0.9199213973628615,226.3299605703065,174101.39270407092,0.9715134754046006,0.8862785982863204
202,5.757752197,34.48274103,465.3819308,0.03208445,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,181.74077520117595,123873.76636441848,0.982936214477448,0.9344002820403028,199.31092560584094,140044.33011868873,0.9807411225987211,0.9258594913105445,229.90080289870787,161185.99435338247,0.9728523121358528,0.8947148157186954
203,3.360126037,47.57050171,914.3994521,0.1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,207.30155229846451,168122.22309654782,0.9758784702366192,0.9109676669921717,237.02415821362843,183173.8405223012,0.9750779299424269,0.903026408113667,248.18572900233002,189091.6100406333,0.9667338016136859,0.8764871284937488
204,5.229825503,38.58831831,192.8391407,0.040826512,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,167.45247821510483,95691.42265535434,0.9867039259523921,0.9493247802049836,192.03297826837826,117325.0366076894,0.9838507028395447,0.9378872540664016,212.0116520523549,151957.14807096834,0.9738245120702139,0.9007430118125666
205,4.525448178,27.51675636,57.07594368,0.010529923,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,167.57853072845313,101454.48858892986,0.9856802148472223,0.9462728386121728,188.6004559971314,122783.81754301031,0.9834288089712545,0.9349973348884814,202.16662729400323,135920.91768469106,0.9763524646320509,0.9112177275480732
206,3.823186407,23.25266561,1024.0,0.02383947,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,572.0369227996348,691619.2897757791,0.8793971672383637,0.633739800796036,548.6736151855586,626963.383153782,0.88881069538328,0.6680809275370994,482.5016458737045,510457.0162244224,0.8942791140901575,0.6665742502227185
207,2.664406116,32.98850568,528.2427127,0.017037097,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,194.28406489892993,128818.98464624088,0.9816919398124925,0.9317814472857161,223.99969601327774,143992.32407825007,0.979716805354684,0.9237693939805297,225.17581904915886,166355.21092108893,0.9706755049445542,0.8913383317933752
208,3.603097486,41.71636788,59.33562471,0.033823088,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,173.9199619868567,98668.33819424694,0.9861885082876828,0.9477482977464887,195.6771534660029,113153.12819039049,0.984347637792474,0.9400958933736997,219.7482879223915,152767.30835186562,0.9736383412613879,0.9002138226927932
209,6.406639096,28.62629199,102.6136351,0.069027264,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,230.25387219985097,146818.861359913,0.9787227637469597,0.9222492689207465,262.44998879664155,168423.6564174876,0.9762281533479804,0.9108352651510577,257.7676193395282,197880.87406620436,0.9640511184717054,0.8707460634195681
210,2.953768804,39.51478086,872.253825,0.098845197,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,168.54685309844453,95382.16474018693,0.9866923803121141,0.9494885536382713,202.739110412053,127307.96624690208,0.9828566275692595,0.9326022169568308,199.66628986212123,134448.68419843132,0.9768077021157683,0.9121793766946246
211,3.50952266,43.40158159,752.2162183,0.1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,167.45465178479807,93937.31194441691,0.9868397875340644,0.9502537030212082,204.9108406180876,131208.98853325826,0.9818929200041132,0.9305369867795417,212.82801110159627,138171.50556306762,0.9762675205196217,0.9097476645908869
212,3.994586403,28.49366848,224.4367804,0.023528381,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,177.48702644851014,106784.66979290542,0.9846102368026729,0.9434501393924991,187.98885293140825,117733.76165985795,0.9846376896094493,0.937670871987554,218.2793200054116,143129.16618765972,0.9747237803305012,0.9065093670293756
213,5.87342348,27.51013998,905.4725111,0.042321724,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,254.70389518793502,226700.85527117027,0.9665982303492412,0.8799462339486708,255.86644877160316,213901.33172148548,0.9686994560112846,0.8867590460124841,253.6318951928663,210442.97975089875,0.9619193537815687,0.8625406134530244
214,6.371865956,36.74373191,223.543561,0.063893227,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,171.4088317497738,95257.46912864226,0.9863492989680817,0.9495545885800367,183.9703718531292,107503.80068134244,0.9848740109292757,0.9430866893232336,213.22239347041344,146048.929170941,0.9742646065562349,0.9046022051510392
215,3.005970302,40.01507016,1.0,0.031061423,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,191.4536494016083,110060.52326411633,0.9847637762106898,0.941715348644662,203.74543711420864,128310.73251880733,0.9820423828503007,0.9320713450433968,238.4618014197868,161319.9714471394,0.9722930904025102,0.8946273031338566
216,6.71624772,12.9174592,1024.0,0.052007705,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219.98264682861648,149312.8499069864,0.9786243923436644,0.9209285296707472,203.372885422284,138200.7415923627,0.9813288875488637,0.9268355007715487,252.7521257548522,183428.74441607224,0.9681763299618231,0.880186059366955
217,3.215809725,50.0,1024.0,0.097521135,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,317.01017983678486,349949.7963260869,0.9476208047460363,0.8146774041607018,342.41228429529036,354923.00585599587,0.9445798169109237,0.8121011241408155,373.6275206122129,473872.4694611966,0.9196960688575915,0.6904709340708794
218,4.0,23.96266181,220.6924387,0.025085309,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,183.70755898700205,111487.13027070834,0.98397149095879,0.9409598616677306,194.8616094194406,123949.44277047094,0.982904622049138,0.9343802442341725,225.8670658585357,167907.97461155424,0.9700358619343444,0.8903240810704647
219,5.523257323,14.0,254.6864719,0.022052453,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,247.99186123274168,216624.71959713148,0.9696185526035791,0.885282243967096,287.4903450404185,275285.4205079509,0.962654971546424,0.8542618534148959,293.88620868569245,285618.94308641664,0.951976944360649,0.8134363771634121
220,4.98806133,50.0,1024.0,0.070692339,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,169.2502836963503,99435.05111021407,0.9861794978780138,0.9473422702838576,190.52331848485076,116410.08896361759,0.9839039231952107,0.9383716341458965,209.58357275823417,142062.54283789033,0.9757938850368548,0.9072060754275817
221,7.0,10.81576391,1024.0,0.005168612,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,189.51249244671638,125764.60894703543,0.9825592386942299,0.9333989502509636,208.5458442759967,140736.9970561815,0.981013111000949,0.9254927882883331,230.12889534294266,159962.971868001,0.9729713422337117,0.8955136825698143
222,2.812751431,13.58068611,1024.0,0.029087892,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,186.02571908793513,111392.21251373667,0.9844421655399522,0.9410101271780921,202.62334385871551,133078.67210070023,0.9816984682109698,0.9295471624099225,229.0287619101137,153996.5898651821,0.9735693205976621,0.8994108675031545
223,5.203053023,19.51740153,673.8503376,0.059019608,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,174.7172025708605,98823.91405656902,0.9863165764378364,0.9476659095783624,189.34758022639394,117480.95082047927,0.9836684881028704,0.937804711923936,220.53428968363409,155976.82428634912,0.9732611344990255,0.8981173968961756
224,5.265532671,23.16780344,194.5245384,0.086802055,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,206.2266687056212,125555.04608532482,0.9821645512499256,0.9335099282653287,214.43531019796262,135036.0924952467,0.9817570821114393,0.9285108895122779,248.25451570372147,169876.32018113416,0.9703233406419233,0.8890383761501714
225,2.34156057,46.42607959,148.2908664,0.021223064,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1067.8532814205566,1792345.7265029645,0.3191993033822429,0.050829101304891044,1074.29303896774,1793093.486252302,0.31809723986573235,0.050722988315010764,981.0694038089995,1489515.8036829464,0.3000440138905631,0.027062205312606613
226,4.150189,29.19617699,1.0,0.037260008,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,273.5014096355769,223423.4947368332,0.9683721530628976,0.8816818227905591,288.13808818467794,228932.58929384005,0.9691830226013959,0.8788013865934122,277.8813219528047,246045.22083383103,0.9573121436128903,0.8392855624898121
227,3.0,22.50784356,184.0,0.052552687,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,164.09335617855413,93574.56847387506,0.9873273255750057,0.9504458007514834,186.96767742257597,113810.47317562895,0.9846062240694089,0.9397478900554023,212.58772644277897,144848.4326792159,0.976050233457443,0.9053863582337396
228,3.09442057,47.8370791,56.96853328,0.042193417,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,172.61271365239264,103078.62037430388,0.9854415388722529,0.9454127486175206,189.9779156905518,121791.1813968798,0.9832850187593986,0.9355228438380782,222.23983897493795,153741.6090965304,0.9731912538305452,0.8995774185569441
229,4.715759085,14.98961888,719.9690539,0.039720495,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,173.74360150989585,104738.32032233829,0.985674504316552,0.944533822823269,210.69493664792554,138486.827231225,0.9812957606145836,0.926684044909137,221.3012592748945,150773.93518556896,0.9747506264063852,0.9015158754052319
230,1.0,36.34705914,1024.0,0.096684999,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,249.9161238816696,181913.94419874114,0.9739874513578386,0.9036639977728061,285.98469871281236,221901.06222370514,0.968564270509558,0.8825239292583074,291.4607322769979,241264.3451716029,0.9586153084613059,0.8424083857670016
231,2.834133617,38.56116106,1024.0,0.1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,177.4700044771478,106753.67044311366,0.9850258273400497,0.9434665556900168,193.92716476324253,121243.62737488403,0.9835685176153349,0.9358127230048485,223.72348360973407,164211.16647995112,0.9715483086983658,0.8927388015736316
232,5.14011213,34.23933439,1.0,0.015860867,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,178.19089379567475,106543.82309570863,0.9853824656426686,0.9435776843592127,205.2132716271289,125736.41944437032,0.983185515007694,0.9334342055083861,214.925203073605,148176.91095065032,0.97515981083127,0.9032122273510279
233,2.903445239,29.1977687,1004.605978,0.047291796,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,178.6075540895606,103647.85244400614,0.985758458414626,0.9451113009073071,198.92522940337443,125567.61014045523,0.9826869351594993,0.9335235744078851,220.84287711702183,156492.2218837582,0.9736103868910555,0.8977807440049673
234,6.556566896,34.28373031,59.97557097,0.058373822,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,183.07223413041055,102345.6888533218,0.9860459693981777,0.9458008864974875,195.51649691310723,122114.10585135073,0.9835678161779545,0.9353518852330247,234.28385188601828,158959.29491721452,0.9733214204026666,0.8961692749688088
235,2.286775953,38.78210149,1024.0,0.074889398,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,194.68042683848375,125359.97023451811,0.9824423183990753,0.9336132344064856,198.96750808988085,128878.36601023546,0.9825299838020418,0.9317708356563478,235.71046021244234,162509.46639560472,0.9720508071934935,0.8938503361563394
236,4.551787189,30.26876528,763.1196083,0.009774877,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,166.21093390876968,100052.69974583422,0.9861939776150078,0.9470151826567996,197.6573321306778,127535.70332536793,0.9827883119250626,0.9324816512557373,212.65072036012856,144710.14606317919,0.9753728310869337,0.9054766857582338
237,4.252821218,24.69834194,1024.0,0.045924219,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,214.0633263661374,151382.5408634467,0.9785824132042615,0.9198324853104901,221.8442817366747,158527.2915417749,0.9781157200676783,0.9160744742317821,245.30725679866802,182857.91647088222,0.968720910907332,0.8805589188430115
238,3.472719274,47.57050171,878.342332,0.1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,172.9312662774425,105539.61580182606,0.9853297514933265,0.9441094815038799,196.13333714282064,124830.9672213448,0.9833402604570776,0.933913558641442,219.35864793380867,149384.9331299032,0.9743603032402554,0.9024231585596061
239,4.0,26.84618157,652.3120665,0.080063248,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,170.019377897479,100068.08542747909,0.9864016494577555,0.9470070348753432,193.07527141029166,121526.03305198395,0.983698370700804,0.9356632153415305,221.06740056748538,148253.1659593443,0.9753058470331981,0.9031624182924002
240,6.931078606,31.57177151,867.8433352,0.002508094,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,167.01121321964064,101522.18482590117,0.9859503296099815,0.9462369887774371,193.58271450708818,124748.25842818596,0.9830803218958373,0.9339573452909458,211.57210807586358,140564.33768627228,0.976138744204191,0.9081846890230872
241,6.406639096,28.81576391,292.4156396,0.062706389,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,177.62949162859005,105655.91422523203,0.9858984211000452,0.9440478934534113,212.5423903651054,132925.24537315604,0.9810925054767827,0.9296283876592207,219.5173164160845,151265.73083481615,0.9752463366901253,0.9011946390858641
242,5.0,13.39828863,1.0,0.001897464,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,235.64818944249438,171711.15182527903,0.9764991175077602,0.9090670812645236,257.394098153928,181551.07407553977,0.9750173719736079,0.9038855127253645,280.5734738029846,234311.59039171983,0.9606128220634668,0.8469498601748701
