,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
345,500.0,13.65227924,12.06978776,2.110422739,1.0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,33.89427434912045,4805.808613898558,0.9898481965340391,0.9615155640597729,57.950399169584244,12954.731520166119,0.9726481602431758,0.8962959285425385,62.41501664358959,14444.370394757763,0.9618110606276278,0.8589532366181556
346,90.30681483,15.53247511,2.0,4.77526763,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,37.840813909678225,6322.380440820483,0.9865796710043658,0.9493710081669023,57.93190476977045,13055.59443741954,0.9725708938969541,0.8954885096344759,62.73601133379701,14672.198597161687,0.9615362954323196,0.8567285338669827
347,446.3273773,12.14658072,13.21218869,9.745036083,0.876616207,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.31438695342946,11156.492396809397,0.97571837092195,0.9106599218868301,61.91380897057637,14236.391540608769,0.9695366334374228,0.8860360970564707,68.58495562310063,16469.438380193707,0.9561833769497401,0.8391788001305953
348,449.3774251,20.0,13.88346029,20.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.44073978882503,23110.05543209454,0.9457409645787376,0.8149369816185709,82.8183573696574,22983.538703044593,0.946893936341773,0.816014207913488,85.80919601218886,24659.430048527654,0.9299504285285994,0.7592049566626919
349,176.367635,14.75824164,6.848556728,1.0,1.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48.76614065725349,7587.335992330954,0.9836389415686353,0.9392413703056375,74.62507473972677,18189.10007402492,0.9606001854959365,0.8543942241576142,78.32777213406192,20976.847891582052,0.9435072100512497,0.795164730604339
350,470.7530654,9.055565886,6.244471914,15.88519478,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.30582815729747,65625.07462452048,0.7741019827588922,0.4744809493336829,163.5153419695333,66199.9454975818,0.7740136935834535,0.47006204893752634,161.34829147694407,60477.565017460736,0.7642288063644945,0.4094471015487309
351,488.6955771,14.75140269,7.210237069,1.0,0.531734184,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,34.8417348209098,4953.711928403501,0.9895003818030179,0.9603311690724338,57.41228934901875,12776.696873005007,0.9730230141442189,0.897721115760225,62.976209618170905,14543.040610688464,0.9615756213750905,0.8579897391295932
352,252.5758786,12.81464607,3.791290202,1.665706763,0.750698936,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,38.810158401944314,5988.590330220289,0.9872091013622705,0.9520439660728256,57.63407278826467,12852.835165154927,0.9726805668929085,0.897111620235175,63.65466578461395,14850.660525131838,0.9605641665583178,0.8549858841952317
353,416.6087797,11.86031502,12.92104014,1.0,0.770593001,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.29128244328247,10732.748236129251,0.9765553503279928,0.9140532228517455,64.67674235107486,15050.75986495033,0.9675239809604668,0.8795169877434953,73.04773453654501,18110.81570040742,0.9512179757216815,0.823151036221375
354,115.8202113,15.68658604,2.0,4.377847291,1.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,32.519648859356906,4709.459718657944,0.9900533657429811,0.9622871164008453,57.6196100261873,12918.275946565707,0.972564247069884,0.8965877594773437,62.14295278028618,14594.39657857995,0.9616169024920941,0.8574882570397913
