,learning_rate,num_leaves,max_depth,bagging_fraction,feature_fraction,num_boost_round,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
141,0.114507334,91.5267038,62.69635684,0.266417652,0.866738145,580.210159,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,4.161949650742689,48.52555090751761,0.9999025791800892,0.9996114122293668,61.34067125966574,14315.238411134402,0.9702549210326353,0.8854049190592688,64.15024610006958,14999.992870362443,0.9606649410421415,0.8535276798299767
142,0.031126634,62.11964295,34.49437136,0.477106434,0.816582827,823.5045976,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,21.149012293656657,1367.236222420811,0.9972029356868343,0.9890513087298689,57.5377020966747,13205.041456183279,0.972622833534805,0.8942921695722481,60.88469756587926,14074.928182949585,0.9631838630429815,0.8625607755283378
143,0.029225133,27.73254593,39.7297295,1.0,0.63836455,231.3994954,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,44.464964851023375,7199.650656467074,0.984685826658246,0.9423459157987456,57.3951760798695,12839.804851387651,0.9731063857473362,0.897215929350955,63.11123550978689,14162.861782307771,0.9625958188745474,0.8617021192322842
144,0.085536733,93.88491505,3.520811531,0.99812078,0.437091662,281.3038085,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,45.730906443243555,7914.434959894103,0.9831912091312729,0.9366219944056292,59.469124290794696,13228.268302535222,0.9721676722128275,0.8941062360752812,64.53649763912617,14600.877523684312,0.9616652218405267,0.8574249717386225
145,0.021605695,57.97418702,37.60493171,0.362141968,0.75216913,411.4316093,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,33.52116427586797,3954.0357073691976,0.9917511534205318,0.9683364765201962,58.01102657750093,13095.97620198999,0.9728832382919681,0.8951652491028259,62.54639016323006,14356.438919581044,0.9623004738223129,0.8598118721719467
146,0.044403686,12.44781658,21.17972182,0.552343366,0.825251491,546.4459977,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,42.960290086321216,6577.521350620825,0.9860959088427689,0.947327865214737,57.80095326229037,12863.819473741689,0.9731738924983864,0.897023689619182,62.82717068293598,13942.777262486969,0.9633954692121488,0.8638512062705422
147,0.165493326,33.91863256,2.0,0.1,0.801233327,423.4700801,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,77.7850275129183,22295.88323708847,0.9487310880605144,0.8214567913322597,86.61853867999274,25621.11870960481,0.9413056093240508,0.7949000856293401,92.90923085590549,30073.83558860486,0.9185688862047472,0.7063342287463144
148,0.154205088,86.12599803,49.80701577,0.965742357,0.8136888,543.0523611,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22.12343025067155,1541.4609037332443,0.996832559964183,0.987656134863023,87.99452637685523,29064.657506517382,0.9363325276056425,0.7673341732902333,90.70155816571692,30020.803642889587,0.9201267758752589,0.7068520764679218
149,0.04092284,57.42088917,19.12030722,0.614042259,0.883704999,187.5475234,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,37.59073018869694,5005.3062879398585,0.9894862645289015,0.9599180065884532,60.395987094986424,13893.713107102727,0.9708581338290286,0.888779276156703,68.32803450103968,16915.995273911758,0.9556063579074073,0.8348182497705989
150,0.079197046,54.29909159,60.59406521,0.526876401,0.914598164,100.0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35.79177044824218,4455.860093458853,0.9906889431309988,0.9643179168996864,57.74300250521182,13170.800913085215,0.9726744425297528,0.8945662689407033,62.264435879336915,14258.419239384535,0.9626046341496393,0.860769017292267
151,0.058783865,100.0,3.777316729,1.0,0.907963179,199.8066816,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,47.46929061169123,8602.890284980678,0.9816478158220503,0.9311089128444162,57.40838563108595,12652.491806085887,0.9734958170704074,0.8987153911811481,62.66020195608085,13858.218373620146,0.9635435258328949,0.8646769091058946
152,0.01,50.40909031,64.0,0.626215151,0.668911692,911.4803003,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,40.11486783106685,5587.676569041045,0.9881964911652855,0.9552544434761573,60.53625433713893,13974.85266904919,0.970219752967955,0.8881297449088323,62.96390697087916,14581.039928634826,0.9612747671627756,0.8576186824022611
153,0.071487142,96.0,2.0,0.1,0.750210489,228.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,90.50855067941664,21980.82815146431,0.9487821577925019,0.8239797210272294,91.97975074218388,22033.22263053338,0.9487029522168041,0.8236215941211809,95.72310470508981,25124.56486789959,0.9304526667025587,0.7546629960915049
154,0.037175067,9.643759326,24.89011007,0.798748716,0.79195738,514.5491033,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,51.39421635697263,10088.106269705659,0.978340126207343,0.919215451407719,61.73879620439682,14327.486536523144,0.9700324604826113,0.8853068714487445,69.15412498677667,16756.035528669057,0.9559249175518374,0.8363802288476556
155,0.135036045,39.23624258,17.45447128,0.460566192,0.453829576,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.35330271909956,30583.549176475895,0.9260856290613076,0.7550899892885923,95.8924204323884,29972.652603423612,0.9271858331299083,0.7600655712149214,101.71787101976449,33983.94591462306,0.9076424246354857,0.6681526818267647
156,0.073112627,39.76916891,25.32654481,0.936705103,0.1,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.49201750123603,19692.040541135582,0.955208772702206,0.8423081038753818,81.08981852165806,19180.307871316116,0.957115073096848,0.8464594951298866,84.71341987070947,21731.130613542206,0.940656241681132,0.787799291080167
157,0.02440962,19.25767384,29.42086789,0.42055434,0.603655396,1000.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,63.42244149202535,14525.262835912714,0.9680717617251253,0.8836831442877257,70.77768659754852,18000.236408206478,0.9607913314085581,0.8559060988780794,76.68431556454019,19962.81027761464,0.9465236569175919,0.8050666314479686
158,0.01,28.8986214,25.56165229,0.986446661,0.785688106,834.6543797,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,43.601000948876646,7037.589972088748,0.9850806731835451,0.9436436815916551,57.39734321708675,12681.967597333254,0.973469916638524,0.8984794341829637,62.259480053276135,13792.33517016635,0.9637340052218417,0.8653202471230198
159,0.010219529,15.99446874,55.44135652,0.799864358,0.516019335,1000.0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,51.14287270585369,9671.31476012138,0.9792217007716463,0.922553076236273,60.888518516764286,13825.512770918229,0.9710058629187417,0.889325227458441,69.38014857997537,16673.820893301676,0.9559383254926976,0.8371830404555188
160,0.045946715,100.0,38.22959546,0.998424968,0.703026875,106.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,51.60349404713086,8915.74133514334,0.980459318155613,0.9286036328455419,72.38222170965429,18133.894412168833,0.9599667172683205,0.8548361516412574,74.44052626042232,19264.495632319362,0.9473957737891179,0.8118855524427382
161,0.036780542,52.22203452,53.63285906,0.425030805,0.78592425,100.0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,62.417135259496085,12284.386144548445,0.9721856914700437,0.9016278612765276,74.92900451717051,18671.27706453351,0.9571527344941573,0.8505343435417165,79.06632679817211,20688.7302527282,0.9427284295205334,0.7979781492112381
162,0.014185686,37.64138721,5.60350689,0.951725948,1.0,935.3160067,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.462818715736674,9493.240077431374,0.9796452175048399,0.9239790805300646,63.17007630401765,15324.400665504383,0.9679577208274369,0.8773264625990599,69.45306194847322,17407.617464858555,0.953995608187924,0.8300176446251575
163,0.061096475,100.0,3.0,0.943699066,0.704818509,337.2029587,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,50.14220518405957,9351.01305074995,0.9800030525348354,0.9251180203707942,58.244433766573096,12762.467799060905,0.9732020733433984,0.8978350210849918,64.6523904903859,14214.928365977494,0.9625574169114188,0.861193698103065
164,0.026775465,60.25890803,57.85989127,0.217268281,0.618349933,674.0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,24.12699048738835,1834.9155415921314,0.9962284617522443,0.9853061793988411,57.95570161805451,12870.400265104472,0.9733022983239098,0.8969710096499622,61.127257313882964,13724.60973328625,0.964033381378896,0.8659815742289784
165,0.135721932,28.34587406,16.0,0.1,0.44928366,296.8555627,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.12071408574677,10944.052034224162,0.9761313429909785,0.9123611231168138,79.99740608684746,20844.06044558552,0.9544823189312712,0.8331409701121364,80.62363235250615,21318.07511335658,0.942455560406207,0.7918327061620315
166,0.103303202,18.56393067,64.0,1.0,0.563628619,166.0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,46.16097912897072,7791.0640448975455,0.983426205550394,0.9376099363851207,60.39196052818764,13731.863083747707,0.9712344223731144,0.8900749036547545,64.1586989653335,14808.085777762768,0.9608731750502888,0.8554016191946877
167,0.01,100.0,55.02300623,0.53072816,1.0,873.242732,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,57.98440821784258,11784.40666288415,0.9740965995885906,0.9056316470864516,91.32740439159868,29329.855106373274,0.9373716158432335,0.7652112369095765,100.43003887488871,35361.06356035977,0.9064303334791247,0.654705367653924
168,0.01,84.05370535,32.17066707,0.797321918,0.69279345,643.2424416,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,32.77827283123315,3698.15639225534,0.9922752026199603,0.970385532548447,56.88079031489301,12814.987001189991,0.9733703082361569,0.8974145990112495,62.05313524425009,14116.551921895627,0.9628704407884681,0.8621543269606439
169,0.01,82.42638719,19.28048079,0.883908531,0.799808146,663.2983164,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,41.13167213216596,5929.69914427586,0.9874466628560125,0.9525155608147319,63.883583451969336,15600.292859677098,0.9674335097334473,0.8751179147974705,69.76623084026059,17514.287382330283,0.9536635870514254,0.8289760314431073
170,0.019354609,56.34795515,32.63290623,0.710467676,1.0,285.1941201,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,38.83968130241359,5333.9968101443865,0.9887448117005877,0.9572858856776542,57.86377919075007,13106.697097525637,0.9727422786553556,0.8950794271377017,63.26804991014841,14429.03991979157,0.9620972447554442,0.8591029360384828
171,0.01,73.22971647,23.18413929,1.0,0.813575272,772.9414581,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,32.81385803359631,3642.7716959280992,0.9924014653883835,0.9708290476713153,57.46290182171835,12956.549551961629,0.9730477326565866,0.8962813749951385,61.18522981521893,13883.699421291936,0.9635068120996139,0.8644280911094391
172,0.122925121,82.91546111,2.0,0.424630662,0.960649959,1000.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,60.09442985291979,12580.93081328669,0.9725641615816615,0.8992531611533333,69.58472423716638,16801.3757797693,0.9638695136827462,0.8655031119914313,75.82954600695524,18904.2503101447,0.9492252478592578,0.8154032853260368
173,0.026239336,20.21815434,51.97836109,0.245214609,0.703899091,375.7913268,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,44.28563793434443,7173.756644939184,0.9847907092875511,0.9425532724598076,57.296026775388555,12599.327178985139,0.9737583951376576,0.8991409799538126,62.23372808336488,13661.03632150406,0.9641277715557985,0.8666023575323665
174,0.028685954,77.20835877,13.0,0.682164906,0.737996767,264.5801127,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,32.394905182132284,3683.6887823813754,0.9923228556501866,0.9705013877249916,56.39862949732211,12456.183456572839,0.9741015850913985,0.9002868614253524,61.73445125854208,13855.581498666888,0.9636841139013196,0.8647026577309599
175,0.01,100.0,43.0,0.525132368,0.502180498,742.1510022,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,30.086338462538116,3081.6785862572833,0.9935879503670356,0.9753222253174622,57.263451701485515,12773.349180535764,0.973250654228727,0.8977479144120154,61.748062863016614,14095.992158123758,0.9627932189610937,0.862355089476189
176,0.096293299,3.691889087,37.38209156,0.522274905,0.800264344,406.9677891,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,51.51914671101934,9623.092179614514,0.9793695187309475,0.922939237850163,58.39375816060952,12528.996834544969,0.9735679631183102,0.899703982209328,65.63267800443208,14528.65109191337,0.9615787856544465,0.858130250276454
177,0.01,26.2469126,59.54956974,0.511349529,0.582726723,703.9753274,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,45.45689405802989,7558.5615612373795,0.9838986401305925,0.9394717930792233,57.326713595775296,12698.848375426449,0.973304112750202,0.8983443016705756,63.43539723428006,14172.302627212652,0.962573484837675,0.8616099310246275
178,0.01,100.0,55.77666232,0.152330001,0.977043916,545.2632706,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,39.54841837802239,5746.2114620145085,0.9878709581168693,0.953984911869076,62.8770771303499,14713.851394033889,0.9694436109781759,0.8822139776493189,70.93108510182162,18005.90693453638,0.9526108662978285,0.8241754520645096
179,0.058964965,15.95265453,41.89338887,0.898176533,0.85078883,158.7285145,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,47.47286128513147,8039.474889336101,0.9828628282455193,0.9356206871249638,57.430538853108274,12714.521393525723,0.9733619221659618,0.8982188374117146,63.56460487767764,14123.167239216984,0.9627198662795823,0.8620897295381588
180,0.019897669,44.11609032,4.529161228,0.546633797,0.608269965,478.1638708,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,42.641462155307664,7089.891488588567,0.9849503305424039,0.9432248562652589,55.525141483733094,12122.62678583548,0.9745902164397124,0.9029570197967098,60.64316340065083,13266.223766250378,0.9649793956653677,0.8704576334314986
181,0.01,38.27268604,28.04270094,1.0,0.580283628,690.4022313,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,40.10810827824671,5875.285612857756,0.987585968422885,0.9529512989458937,56.71406794565197,12492.294173397046,0.9738724766645198,0.8999977911075239,61.97007095721022,13872.024302148511,0.9632894326317835,0.8645420966162403
182,0.04445491,55.35975611,6.792566821,0.960366124,0.566190399,161.6405426,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,40.273340642065484,6106.566276782665,0.9871037372031566,0.9510992264623391,57.007709834280874,12578.255274736235,0.9736881173360621,0.8993096628987713,62.58106078422672,14164.626316888147,0.962619000258184,0.8616848888591606
183,0.019642408,78.33267411,24.9706962,0.237771083,0.57733863,818.8187398,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,23.190157493817175,1748.25532526372,0.9964081852930216,0.9860001457657521,56.87210076409844,12627.547831174736,0.9735465356049866,0.8989150704838486,61.32880971635854,14098.884048933238,0.9630549544448933,0.862326850665664
184,0.01,55.65343777,17.89060819,0.288881827,0.716924197,820.4894484,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,35.949145039104664,4651.733257703418,0.9902562278923501,0.9627493841412283,57.227626536723726,12915.225490086994,0.9731025501977736,0.8966121787218609,63.658442478312736,14713.562084501755,0.9615082153287869,0.8563246266109337
185,0.031613888,26.14171085,16.77728121,0.455661437,0.656358888,200.2769156,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,45.05077663683857,7489.9591417119445,0.9840501127093918,0.9400211544108286,57.519266975130094,12752.380192664185,0.9732304240480342,0.8979157734998892,63.907155600646796,14432.471168722665,0.9618858004288907,0.8590694304897561
186,0.029732473,29.90978404,12.49400547,1.0,0.778693073,951.0735429,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,67.66956300373597,15086.322033071563,0.9667630745693215,0.8791902382095913,77.43931525487103,19735.104496638694,0.9573070313658827,0.8420182862335657,83.05133710562355,22258.969992075712,0.9405499105091323,0.7826450314002398
187,0.066579835,34.17691973,32.87040318,0.600300466,0.901310056,100.0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,43.67809762382326,6733.290175886173,0.9857287933040457,0.9460804840019121,58.73327888255711,13033.678199093994,0.972516164609952,0.8956639515679389,62.55048300957732,13915.609510224293,0.9632503647997162,0.8641164946438176
188,0.059289256,59.02360935,32.41417447,0.528053063,0.987663014,634.6999074,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,93.1569359054402,29004.73985129845,0.93063833552037,0.7677329368585196,99.65414494644304,31707.989497419305,0.9240409589686999,0.7461740057295573,103.63972473319231,35194.516357371795,0.9047607377519704,0.6563316721095531
189,0.048836971,100.0,22.83115911,0.154093854,0.810057285,166.5300581,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,28.4587004221137,2743.1406243435927,0.9943219908556632,0.9780332035430461,58.964262451424354,13406.989829322025,0.9722283280227181,0.8926755503095412,62.48051264749487,14294.186041293777,0.96250833099489,0.8604197606955482
190,0.019877316,82.6037792,47.83355659,0.298859928,0.386282194,489.6269209,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,30.401224574299405,3073.876541873964,0.9936142242390228,0.9753847033105317,56.49322820609049,12568.092885922077,0.973647693084583,0.8993910139552654,60.799997736040616,13729.295479574681,0.9638089144027258,0.8659358187318574
191,0.010578058,74.19793577,30.3562089,0.1,0.652717874,896.2551901,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,32.1590615878228,3536.5376246137657,0.9926293153118565,0.9716797595162153,57.78409083341233,12780.086728963524,0.9730278603912909,0.8976939795849977,61.408796453572386,13711.586913298106,0.9639205499227252,0.8661087398000094
192,0.06109272,32.57721734,58.82922795,0.35801787,0.822424121,100.0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,41.97475744262423,6431.229866145242,0.9863865634009269,0.9484993528280014,56.818026627747514,12516.880171062126,0.9739402396396015,0.8998009774526254,61.78643311220503,13651.961209758385,0.9641063416463351,0.8666909744193664
193,0.065481439,38.28666991,64.0,0.739541575,0.404557386,360.6189242,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,56.469233849907454,11307.590882643797,0.9755425694786282,0.9094499402862433,70.3947169471741,17721.999698899173,0.9621867938002232,0.8581334147849493,75.8287852578897,19861.47393485372,0.9470267897173061,0.8060561632010846
194,0.040103617,55.55660616,64.0,1.0,0.774563447,1000.0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,18.689013580817722,1077.109868961317,0.9978026349516624,0.9913746116246186,59.79005263796858,14219.198564336484,0.9705161446476755,0.8861737287501211,62.95070938229611,14985.223263726952,0.9609227827909643,0.8536719024686537
195,0.066963419,13.64125842,35.45340354,0.233588173,0.617100608,317.6739849,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.54813459970336,14081.348746094582,0.9690396460916912,0.8872379640329737,72.23986448919945,17536.062197803647,0.9620858388450243,0.8596218652302723,74.15564355231963,19186.532433033106,0.9482173967004718,0.8126468495170787
196,0.01758217,94.19293565,53.1119487,0.228154359,0.501513293,648.8880548,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,27.14497239225737,2407.9738785569343,0.9950199788044778,0.9807171854062059,57.22882401456501,12909.28144310057,0.9730903467261337,0.8966597614812927,61.742263444946914,14140.409279007667,0.9628461817360174,0.8619213640199594
197,0.019881725,80.21700486,54.88997021,0.886331723,0.424773083,341.9415622,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,35.44596746246932,4358.980295191616,0.9908522843001828,0.9650937206592316,57.01872270402973,12749.69937212539,0.9731932369599751,0.8979372337674592,62.54379295623989,14183.119716097975,0.9625037888653821,0.8615043040339874
198,0.01,18.27378597,25.1158803,0.999923584,0.68291423,870.6622895,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,44.03890697493234,7224.297769737034,0.9846549356858435,0.9421485441745394,56.149186796874126,12283.611106970298,0.9744185193361602,0.9016683223415363,61.58061800519292,13453.271082612802,0.9645009230084282,0.8686311489360752
199,0.065147374,13.40147136,37.0,1.0,1.0,792.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,92.54609823859981,23904.9524152166,0.9429500616958639,0.8085715258787043,117.93822911174172,39094.528258453036,0.9050617916609365,0.6870439386721947,113.19521521949024,37474.60442228835,0.8943295530979949,0.6340670089229341
200,0.142716689,23.87067915,64.0,0.824339528,1.0,177.9453935,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,33.832843916166986,3995.4287799541216,0.9916879404236427,0.9680050049244159,59.36685733477031,13378.5331430796,0.9722681166087538,0.8929033492584374,63.30246656495492,14671.598392931017,0.9617380581757455,0.8567343947568512
201,0.106214057,2.0,56.00595141,0.659407582,1.0,889.824972,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,80.7057695820464,19674.806187183927,0.955491135194944,0.842446114862483,78.59122593026319,18684.594495497826,0.9583915161235309,0.8504277360207345,83.34516131750081,21501.798492179994,0.9418710413874238,0.7900386793382647
202,0.012850419,59.86248229,35.53699798,1.0,0.739801657,522.46689,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,36.772150675419326,4872.839695856165,0.9897575999611754,0.9609787858426502,56.49946880185913,12415.208146874409,0.9738823460043837,0.9006148733519865,61.434718834797486,13697.715567954734,0.9638711491277572,0.8662441910734788
203,0.032724825,11.81647618,6.393784342,0.676073835,0.793775982,616.6762731,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,56.12446790616978,11109.345056357983,0.9759577069474922,0.9110374730856247,64.69579278463173,15103.05121761939,0.9678673318265314,0.8790983896301066,70.22554973461138,17053.0664487045,0.9546661586045838,0.8334797736010541
204,0.01,46.34514051,64.0,0.33339459,0.607171409,812.5814586,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,37.07928889404485,4930.0041223468925,0.989646552723037,0.9605210188181832,56.13371638342647,12432.18947521814,0.9739797683187755,0.9004789359236223,61.5373849757813,13782.098319657194,0.9637169660675697,0.8654202081868861
205,0.012912924,57.63611429,33.75433927,0.944210356,0.734092704,562.4326657,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,36.32551776876436,4737.336654462985,0.9900590300984017,0.9620638806799936,56.390184417131394,12428.133639882444,0.9738770414885306,0.9005114033380814,61.459331997589096,13718.962382343996,0.9638823602001869,0.8660367196282113
206,0.01,14.14650184,34.54084581,0.364580119,1.0,649.5621676,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,49.029573267649745,9016.157886053908,0.9806379076478369,0.9277995071236644,57.753666807664395,12567.316836975791,0.9735108011052575,0.8993972263136809,63.392736409733,14014.059285758238,0.9628337357710376,0.8631551497173697
207,0.097396245,2.0,2.0,0.653620224,0.1,620.2641124,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,75.20167827918667,17362.90028576582,0.9607492222870435,0.8609596266793388,74.89654780640801,17058.113740959616,0.9616235706121373,0.8634478959623165,78.53382383187049,18974.671715095603,0.9482973638808054,0.8147156325610031
208,0.057301265,83.38859856,58.07172353,0.800089648,1.0,568.1000783,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,31.261008171398707,3089.5745407938102,0.9935884108317161,0.9752589953012545,72.7266699209077,19391.146828603036,0.9596929970494318,0.8447717057489594,76.66460559005115,21434.464035645567,0.9437365667335567,0.7906961885891838
209,0.09811541,15.08478912,56.49058041,0.691115544,1.0,820.9263215,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49.04880432230287,8313.482740952135,0.9823058164282028,0.9334264595849532,71.67414709117867,18637.67748971658,0.9608382817006671,0.8508033118875546,77.21522283099704,20948.7328890527,0.9449604484232481,0.7954392687116335
210,0.01,46.77795234,20.56533252,1.0,0.804218188,998.0016629,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,35.463342631378715,4484.414510808128,0.9906138002993728,0.9640892559742158,56.6905781833934,12583.579798834551,0.9735604974579629,0.8992670394891925,61.57757408744247,13804.818990301545,0.9637272934024883,0.8651983447917593
211,0.032336953,100.0,64.0,0.465596194,1.0,790.9837259,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.641830406759496,11028.086271331254,0.9761127027556851,0.9116881853295326,80.34635155304426,21434.243992589425,0.9542193983173467,0.8284164849588751,82.02334117184037,23362.300461905565,0.937865171432466,0.7718712013573222
212,0.108387675,59.65289765,2.0,0.1,0.503639065,980.918443,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,88.21861159899696,23888.514404730726,0.9437398863921975,0.8087031598267769,101.39287245461082,29223.445245503935,0.9300212765087196,0.7660630597202764,98.93026566041947,29807.942088613025,0.9167113832345214,0.7089306325045377
213,0.01,46.93758534,64.0,0.900164088,0.677527605,769.6066709,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,37.53209442650779,5091.739919347022,0.9892970554783885,0.9592258546909868,56.249399663397455,12472.302024852135,0.9738862081888929,0.9001578304875807,61.44047224305443,13763.186582555827,0.9637737746877919,0.8656048780087736
214,0.023107173,65.0,49.83265699,0.886128954,0.587242666,229.7953146,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,39.99586388013402,5601.749448842791,0.9881366100296993,0.9551417492586518,56.88563851246263,12540.839390862828,0.9737648474921182,0.8996091812244744,61.09837153063262,13441.655011097968,0.9644191284801183,0.8687445778530581
215,0.01,74.0,42.0502654,0.1,0.745966225,644.1556698,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,34.80916622795047,4276.866289480753,0.991043296893843,0.9657512814250591,56.18152033544207,12368.026895144107,0.9741230075362282,0.9009925645371165,61.53130743582004,13756.178011212489,0.963766319182482,0.8656733154883516
